 ,names,degree,harmonic,eigenvector_centrality,betweenness
ENSG00000285713,ENSG00000285713,9,0.24981189445475163,1.0,2225.0
ENSG00000167257,RNF214,6,0.24164490712109765,0.03155969279665796,1560.3333333333335
ENSG00000110497,AMBRA1,6,0.2342793009459677,0.07744089921954964,2038.3333333333333
ENSG00000063127,SLC6A16,5,0.2425708330470236,0.2645339564253164,2546.3333333333335
ENSG00000165914,TTC7B,5,0.1818503145884096,0.016480719873737372,614.0
ENSG00000134283,PPHLN1,5,0.24724455438741152,0.030242497621462583,1603.8333333333335
ENSG00000089123,TASP1,5,0.24537094298999065,0.043063155693929,2148.5
ENSG00000119242,CCDC92,5,0.24971025447215925,0.02444196981720356,2217.1666666666665
ENSG00000143624,INTS3,4,0.22638287638287644,0.03967551396750995,1539.6666666666665
ENSG00000184863,RBM33,4,0.21201842689937936,0.0122780125754125,343.5
ENSG00000144677,CTDSPL,4,0.20268043244233705,0.005355343635649961,1617.0
ENSG00000153561,RMND5A,4,0.18297687761973463,0.002421965891894099,957.0
ENSG00000163935,SFMBT1,4,0.21887755102040818,0.011313889563992218,2117.1666666666665
ENSG00000133114,GPALPP1,4,0.23084930942073806,0.0597873161243081,1956.5
ENSG00000183354,BRD10,4,0.21334470203517825,0.18194129344197343,1362.5
ENSG00000108424,KPNB1,4,0.25762815227100944,0.03452747172493275,2837.3333333333335
ENSG00000177879,AP3S1,4,0.22069246890675467,0.10795225848303026,1640.5
ENSG00000223482,NUTM2A-AS1,4,0.17735269580507657,0.010724578815008365,372.0
ENSG00000239521,CASTOR3P,4,0.19923649983173783,0.43539176865608015,372.0
ENSG00000196704,AMZ2,4,0.21842145949288802,0.11935003393291468,1368.8333333333335
ENSG00000107902,LHPP,3,0.19815902792093257,0.016520122070550917,249.0
ENSG00000122390,NAA60,3,0.199282793925651,0.014497614349549248,365.0
ENSG00000142173,COL6A2,3,0.16193422979137248,0.021416535362419078,249.0
ENSG00000139636,LMBR1L,3,0.1862832714023187,0.055826681715653685,369.0
ENSG00000206527,HACD2,3,0.1619057089295183,0.0009580173578470124,609.0
ENSG00000092978,GPATCH2,3,0.2284869671774434,0.4335589791052687,1589.5
ENSG00000166477,LEO1,3,0.18109848705086784,0.005306393017486059,371.0
ENSG00000132467,UTP3,3,0.14906160858541784,0.0035873425751563096,248.0
ENSG00000099901,RANBP1,3,0.19413809294761653,0.02336245606976867,609.0
ENSG00000167674,HDGFL2,3,0.19795431640669722,0.10278049542439538,371.0
ENSG00000124767,GLO1,3,0.15113473387282883,0.0007226488314535215,249.0
ENSG00000124831,LRRFIP1,3,0.2007567168281454,0.011750245338664578,371.0
ENSG00000150054,MPP7,3,0.14502959562483356,0.0003722225305033307,371.0
ENSG00000173273,TNKS,3,0.1989149739149737,0.03220203070316231,839.0
ENSG00000121940,CLCC1,3,0.21155288714812523,0.013657466170668549,609.0
ENSG00000155463,OXA1L,2,0.16961708925994626,0.0018837354232624287,369.0
ENSG00000234678,ELF3-AS1,2,0.16447390792628877,0.03523939111457661,125.0
ENSG00000187446,CHP1,2,0.15621710740758346,0.014371813518191667,248.0
ENSG00000155256,ZFYVE27,2,0.1374078743126362,0.004927529834353314,125.0
ENSG00000155438,NIFK,2,0.16602531066816759,0.00835247668239174,369.0
ENSG00000182685,BRICD5,2,0.12566020839830377,0.00012762047195734221,125.0
ENSG00000248724,NPHP3-AS1,2,0.19757867793582065,0.012125262427363146,81.5
ENSG00000168096,ANKS3,2,0.14959062101919218,0.005650590913016353,125.0
ENSG00000189007,ADAT2,2,0.166398768779721,0.004028697171303514,125.0
ENSG00000203993,ARRDC1-AS1,2,0.14839435256101888,0.0036770364439349,125.0
ENSG00000181924,COA4,2,0.1532913955533001,0.0018193535473703738,125.0
ENSG00000178741,COX5A,2,0.1886544892497272,0.34286068547410714,125.0
ENSG00000147180,ZNF711,2,0.214462653748368,0.022077730943459554,946.4999999999999
ENSG00000173848,NET1,2,0.1886544892497272,0.34286068547410736,125.0
ENSG00000171119,NRTN,2,0.2058610481229528,0.016200423226406788,522.8333333333334
ENSG00000204149,AGAP6,2,0.19615485925009726,0.00838019052586391,125.0
ENSG00000290926,LINC03006,2,0.21199074294312392,0.36631580159464516,1205.5
ENSG00000146386,ABRACL,2,0.193481584553013,0.010368963464943787,125.0
ENSG00000268797,ENSG00000268797,2,0.22026100002290477,0.10598732277637614,1331.8333333333333
ENSG00000089091,DZANK1,2,0.1438084182131799,0.010921647187950771,125.0
ENSG00000082512,TRAF5,2,0.1802197141482854,0.04144404295844474,369.0
ENSG00000264345,LINC01894,2,0.1886544892497272,0.3428606854741073,125.0
ENSG00000107290,SETX,2,0.16513528358766444,0.03185447515759433,248.0
