source,native,name,p_value
GO:BP,GO:0090304,nucleic acid metabolic process,4.506374521164449e-06
GO:BP,GO:0006139,nucleobase-containing compound metabolic process,5.2572172157361035e-06
GO:BP,GO:0044238,primary metabolic process,2.5811049309595907e-05
GO:BP,GO:0008152,metabolic process,2.7448998871624257e-05
GO:BP,GO:0043170,macromolecule metabolic process,4.9060467822622134e-05
GO:BP,GO:0009987,cellular process,7.97777650468989e-05
GO:BP,GO:0008150,biological_process,0.0002266764287132856
GO:BP,GO:0141187,nucleic acid biosynthetic process,0.0002423912348667849
GO:BP,GO:0034654,nucleobase-containing compound biosynthetic process,0.00032022547062924775
GO:BP,GO:0016070,RNA metabolic process,0.00043946204344777934
GO:BP,GO:0032774,RNA biosynthetic process,0.0007080713953813456
GO:BP,GO:0009059,macromolecule biosynthetic process,0.0024712337964674673
GO:BP,GO:0010467,gene expression,0.005803677674031186
GO:BP,GO:0019219,regulation of nucleobase-containing compound metabolic process,0.007144466624179582
GO:BP,GO:0080090,regulation of primary metabolic process,0.007520510928177621
GO:BP,GO:0006355,regulation of DNA-templated transcription,0.011524585147390163
GO:BP,GO:2001141,regulation of RNA biosynthetic process,0.01292294813834005
GO:BP,GO:0065007,biological regulation,0.017967176698704658
GO:BP,GO:0006351,DNA-templated transcription,0.02845756170759816
GO:BP,GO:0050794,regulation of cellular process,0.028522812185068927
GO:CC,GO:0005622,intracellular anatomical structure,1.2236902177652798e-08
GO:CC,GO:0110165,cellular anatomical structure,1.8366511711279692e-06
GO:CC,GO:0005575,cellular_component,3.4616685114823197e-06
GO:CC,GO:0043229,intracellular organelle,4.3832246761884445e-06
GO:CC,GO:0043231,intracellular membrane-bounded organelle,5.062745782039416e-06
GO:CC,GO:0043226,organelle,9.799323333374996e-06
GO:CC,GO:0043227,membrane-bounded organelle,1.7585897454883454e-05
GO:CC,GO:0005737,cytoplasm,0.0023948908280734794
GO:CC,GO:0005829,cytosol,0.0025888863824491417
GO:CC,GO:0005634,nucleus,0.00883430840825891
GO:MF,GO:0043167,ion binding,5.247262565470514e-07
GO:MF,GO:0036094,small molecule binding,6.575685933384666e-07
GO:MF,GO:0046872,metal ion binding,6.852768935757107e-07
GO:MF,GO:0043169,cation binding,1.4912915497474443e-06
GO:MF,GO:0005488,binding,2.791772271662087e-05
GO:MF,GO:0003676,nucleic acid binding,6.897240294805119e-05
GO:MF,GO:0003674,molecular_function,9.935516456992321e-05
GO:MF,GO:0005515,protein binding,0.003564320224568861
GO:MF,GO:0003677,DNA binding,0.014090149719980969
GO:MF,GO:0003824,catalytic activity,0.020353513880618845
GO:MF,GO:0043565,sequence-specific DNA binding,0.02667157711099011
GO:MF,GO:0008270,zinc ion binding,0.03584024540074181
GO:MF,GO:0004842,ubiquitin-protein transferase activity,0.03993656818432814
KEGG,KEGG:05168,Herpes simplex virus 1 infection,0.01023212568014184
KEGG,KEGG:00000,KEGG root term,0.02824993165893841
