source,native,name,p_value
GO:BP,GO:0008150,biological_process,0.027322787456939293
GO:BP,GO:0009987,cellular process,0.029165979460393995
GO:CC,GO:0110165,cellular anatomical structure,0.01793491954787826
GO:CC,GO:0005622,intracellular anatomical structure,0.02203558380392719
GO:CC,GO:0005575,cellular_component,0.023993899880937187
GO:MF,GO:0003674,molecular_function,0.0035220267885830445
GO:MF,GO:0005488,binding,0.00753166175381803
GO:MF,GO:0005515,protein binding,0.00893851630109551
KEGG,KEGG:04622,RIG-I-like receptor signaling pathway,0.0223390486284151
KEGG,KEGG:04144,Endocytosis,0.029506092365121427
KEGG,KEGG:04623,Cytosolic DNA-sensing pathway,0.03608485411514705
