source,native,name,p_value
GO:BP,GO:0008150,biological_process,0.005790642846993396
GO:BP,GO:0009987,cellular process,0.018695953870339503
GO:CC,GO:0005737,cytoplasm,0.00041108528641919473
GO:CC,GO:0005622,intracellular anatomical structure,0.0005953189196352816
GO:CC,GO:0005575,cellular_component,0.004941543693684058
GO:CC,GO:0110165,cellular anatomical structure,0.007441284636215677
GO:CC,GO:0032991,protein-containing complex,0.007695883162931099
GO:MF,GO:0005488,binding,0.0054404400825333885
GO:MF,GO:0003674,molecular_function,0.006113436047419373
KEGG,KEGG:04932,Non-alcoholic fatty liver disease,0.003962314334210881
KEGG,KEGG:05012,Parkinson disease,0.01259489586364018
