source,native,name,p_value
GO:BP,GO:0008150,biological_process,0.0002663019777499158
GO:BP,GO:0065007,biological regulation,0.0011857155113248335
GO:BP,GO:0009987,cellular process,0.0013197048014052441
GO:BP,GO:0008152,metabolic process,0.0021354261740162816
GO:BP,GO:0043170,macromolecule metabolic process,0.005206699326395221
GO:BP,GO:0044238,primary metabolic process,0.00533990778602376
GO:BP,GO:0030154,cell differentiation,0.020215222172701403
GO:BP,GO:0048869,cellular developmental process,0.02034621079290603
GO:BP,GO:0006139,nucleobase-containing compound metabolic process,0.024053470734000368
GO:CC,GO:0005622,intracellular anatomical structure,1.7227815845116156e-08
GO:CC,GO:0110165,cellular anatomical structure,6.003124075374766e-07
GO:CC,GO:0005575,cellular_component,1.1377181324717087e-06
GO:CC,GO:0043231,intracellular membrane-bounded organelle,4.727186323665338e-06
GO:CC,GO:0005737,cytoplasm,2.371885956653533e-05
GO:CC,GO:0043227,membrane-bounded organelle,3.3528260282242545e-05
GO:CC,GO:0043226,organelle,3.896693419303123e-05
GO:CC,GO:0043229,intracellular organelle,4.673146277909624e-05
GO:CC,GO:0005634,nucleus,0.0020831673773965627
GO:CC,GO:0005829,cytosol,0.008190229109642934
GO:MF,GO:0005488,binding,5.759566512991354e-06
GO:MF,GO:0005515,protein binding,5.727708217165577e-05
GO:MF,GO:0003674,molecular_function,0.00011216293543237734
KEGG,KEGG:00000,KEGG root term,0.029119550965417212
KEGG,KEGG:04152,AMPK signaling pathway,0.04101612935025235
