source,native,name,p_value
GO:BP,GO:0008150,biological_process,0.001172418675303867
GO:BP,GO:0009987,cellular process,0.0014491121941506144
GO:CC,GO:0043227,membrane-bounded organelle,4.2500586623322194e-05
GO:CC,GO:0110165,cellular anatomical structure,6.541089144808785e-05
GO:CC,GO:0043226,organelle,6.738599527742676e-05
GO:CC,GO:0005575,cellular_component,0.00010907645003147547
GO:CC,GO:0043229,intracellular organelle,0.0007746477554321492
GO:CC,GO:0043231,intracellular membrane-bounded organelle,0.0009392095076713241
GO:CC,GO:0016020,membrane,0.003244565460253854
GO:CC,GO:0005622,intracellular anatomical structure,0.006139330892930781
GO:MF,GO:0005488,binding,0.0002365866385822476
GO:MF,GO:0003674,molecular_function,0.0008582723449991451
GO:MF,GO:0005515,protein binding,0.006160442392276498
