source,native,name,p_value
GO:BP,GO:0008150,biological_process,4.4131227782202285e-13
GO:BP,GO:0009987,cellular process,1.1178651551186934e-11
GO:BP,GO:0008152,metabolic process,1.5313870172371717e-05
GO:BP,GO:0044238,primary metabolic process,0.0014271719613400291
GO:BP,GO:0065007,biological regulation,0.003978952930956484
GO:BP,GO:0044281,small molecule metabolic process,0.004152506269076059
GO:BP,GO:0006790,sulfur compound metabolic process,0.02970048302027044
GO:BP,GO:0050789,regulation of biological process,0.030009022901954067
GO:BP,GO:0050794,regulation of cellular process,0.030558262319429444
GO:BP,GO:0006082,organic acid metabolic process,0.03636675326172512
GO:BP,GO:0019637,organophosphate metabolic process,0.049331023452594006
GO:CC,GO:0110165,cellular anatomical structure,3.4484464796285638e-15
GO:CC,GO:0005575,cellular_component,6.117254868549974e-15
GO:CC,GO:0043227,membrane-bounded organelle,1.1013942433723366e-11
GO:CC,GO:0005622,intracellular anatomical structure,2.328945815027468e-11
GO:CC,GO:0043226,organelle,4.662238723276916e-11
GO:CC,GO:0043231,intracellular membrane-bounded organelle,2.482664787628953e-10
GO:CC,GO:0005737,cytoplasm,5.624859325684819e-10
GO:CC,GO:0043229,intracellular organelle,3.2357526015380436e-09
GO:CC,GO:0016020,membrane,3.491058827694659e-05
GO:CC,GO:0031090,organelle membrane,0.0001724253395359414
GO:CC,GO:0012505,endomembrane system,0.0002897851673283771
GO:CC,GO:0031982,vesicle,0.0006173095704757638
GO:CC,GO:0005634,nucleus,0.0009272241105584314
GO:CC,GO:0031410,cytoplasmic vesicle,0.003443437134706918
GO:CC,GO:0097708,intracellular vesicle,0.0035731080487402746
GO:CC,GO:0098588,bounding membrane of organelle,0.015244491610873894
GO:CC,GO:0032991,protein-containing complex,0.01759239276093377
GO:CC,GO:1990351,transporter complex,0.01812692419678769
GO:CC,GO:0043233,organelle lumen,0.019843289771237192
GO:CC,GO:0070013,intracellular organelle lumen,0.019843289771237192
GO:MF,GO:0003674,molecular_function,6.208737276986265e-15
GO:MF,GO:0005515,protein binding,1.790115891204552e-11
GO:MF,GO:0005488,binding,3.255069323755235e-11
GO:MF,GO:0003824,catalytic activity,0.001556460561589183
GO:MF,GO:0015075,monoatomic ion transmembrane transporter activity,0.04374666262852373
KEGG,KEGG:00000,KEGG root term,1.9071020180901608e-06
KEGG,KEGG:01100,Metabolic pathways,3.424044143115904e-06
KEGG,KEGG:05208,Chemical carcinogenesis - reactive oxygen species,0.00012994828991686461
KEGG,KEGG:05016,Huntington disease,0.011611916506124025
KEGG,KEGG:05415,Diabetic cardiomyopathy,0.012952519956820565
KEGG,KEGG:00190,Oxidative phosphorylation,0.03079132794543367
KEGG,KEGG:05020,Prion disease,0.04596072404714338
KEGG,KEGG:05012,Parkinson disease,0.047622376778510785
