 ,names,degree,harmonic,eigenvector_centrality,betweenness
ENSG00000147655,RSPO2,22,0.4449077897054781,1.0,3964.317821067819
ENSG00000162761,LMX1A,19,0.437819983484724,0.7755590401921413,4158.310425685427
ENSG00000259867,DYNLRB2-AS1,14,0.37804156344618894,0.477533698042272,2010.7704545454542
ENSG00000151623,NR3C2,14,0.3824318744838986,0.716862141853044,753.5999639249645
ENSG00000146374,RSPO3,13,0.3829135700522994,0.4991732032258204,1788.471825396826
ENSG00000171791,BCL2,12,0.4052023121387294,0.44025929971522654,4402.801190476191
ENSG00000184347,SLIT3,11,0.3788191577208929,0.5974589321848672,985.4830808080811
ENSG00000142611,PRDM16,11,0.35752821359757847,0.5171305232587402,991.0685425685424
ENSG00000182463,TSHZ2,10,0.347364437104322,0.3068953722222258,1500.1726551226545
ENSG00000064309,CDON,9,0.34750894577484226,0.24611192224390596,889.661147186147
ENSG00000148082,SHC3,8,0.32756674924305,0.08938038832326382,1414.0146464646466
ENSG00000198774,RASSF9,8,0.3443779245802373,0.262015551754128,665.8700216450218
ENSG00000276644,DACH1,8,0.3498692540600061,0.2768210757240014,1096.9127705627707
ENSG00000085276,MECOM,8,0.33922378199834885,0.35484518882159993,870.4480880230881
ENSG00000179242,CDH4,7,0.3210019267822737,0.06671765798298873,2236.568217893218
ENSG00000287292,ENSG00000287292,7,0.35295210569777113,0.483955923067397,465.0611471861471
ENSG00000142700,DMRTA2,7,0.324596293237912,0.2104570923043794,533.3941558441558
ENSG00000228999,LINC01830,7,0.3449077897054782,0.23627933692471878,871.105230880231
ENSG00000156140,ADAMTS3,6,0.31364574731626754,0.09524687587320443,1413.3949134199138
ENSG00000163638,ADAMTS9,6,0.27370859711900225,0.03912116504878434,867.6250360750358
ENSG00000287949,ENSG00000287949,6,0.3405243600330311,0.4409411983345707,108.0751443001443
ENSG00000234840,LINC01239,6,0.2803422332324072,0.07493902525919319,735.186940836941
ENSG00000136205,TNS3,6,0.3118221855216075,0.07507886902317905,1064.3500000000001
ENSG00000250643,ENSG00000250643,5,0.2970891824938069,0.13013226307525066,184.88571428571427
ENSG00000141441,GAREM1,5,0.33146848334709644,0.3196745360711139,222.1359307359307
ENSG00000182621,PLCB1,5,0.31760253234241703,0.2717208897274682,264.65367965367955
ENSG00000125845,BMP2,5,0.31890311037709895,0.19773280097139925,96.73506493506487
ENSG00000176399,DMRTA1,5,0.29603862739700915,0.13152821972292084,236.91709956709957
ENSG00000287778,ENSG00000287778,5,0.2726901550600977,0.06886239070530627,354.9380952380952
ENSG00000064218,DMRT3,5,0.3062345169281587,0.23915851441402364,64.10952380952382
ENSG00000172164,SNTB1,5,0.32935590421139593,0.21262183179528152,228.2099567099567
ENSG00000145147,SLIT2,4,0.3161505642719517,0.14730324494686795,607.6341269841271
ENSG00000163694,RBM47,4,0.2809477933755394,0.09899157260283027,285.30292207792223
ENSG00000138798,EGF,4,0.23915496834571956,0.012853904921338134,598.2113275613276
ENSG00000165821,SALL2,4,0.2360652353426915,0.003150668767489037,582.7138888888888
ENSG00000136874,STX17,4,0.21937792458023703,0.0015886621864030536,722.1000000000004
ENSG00000229989,MIR181A1HG,4,0.29823837049270585,0.09515611564276975,415.77958152958155
ENSG00000169071,ROR2,4,0.2814340765207822,0.07547285787052516,366.8333333333333
ENSG00000133124,IRS4,4,0.2872924121479037,0.09125201813413575,806.6244227994224
ENSG00000003393,ALS2,4,0.26624919717405326,0.043273498812727886,760.4666666666666
ENSG00000249631,ENSG00000249631,4,0.315820258739334,0.15539016418137216,184.80295815295813
ENSG00000052126,PLEKHA5,4,0.3167836498761356,0.25211450350502035,2.892857142857143
ENSG00000114251,WNT5A,4,0.2976351041379945,0.1784943836682613,175.17777777777775
ENSG00000109436,TBC1D9,4,0.31499449490778986,0.2003014230121839,115.35046897546901
ENSG00000081913,PHLPP1,4,0.3244838976052851,0.23384151836405812,96.3615079365079
ENSG00000060709,RIMBP2,4,0.3301679053124143,0.21864387042387706,20.467099567099584
ENSG00000272758,WDR5B-DT,4,0.22619276997889706,0.0042321613655611256,465.61904761904765
ENSG00000123094,RASSF8,4,0.331227635562896,0.23381571779619278,159.75277777777782
ENSG00000153790,SPMIP4,3,0.25595926231764426,0.0095477716818185,459.63095238095235
ENSG00000163686,ABHD6,3,0.28496651068905443,0.12735905273315337,27.135714285714286
ENSG00000068878,PSME4,3,0.2529314616019821,0.009157602699861904,897.9944444444444
