source,native,name,p_value
GO:BP,GO:0008150,biological_process,3.2196269828260055e-17
GO:BP,GO:0050789,regulation of biological process,1.9133918513661057e-15
GO:BP,GO:0065007,biological regulation,4.116845443280557e-15
GO:BP,GO:0050794,regulation of cellular process,5.868987643509439e-15
GO:BP,GO:0009987,cellular process,1.9151733684395722e-14
GO:BP,GO:0023052,signaling,2.6035192977750175e-14
GO:BP,GO:0007154,cell communication,3.26361258216555e-14
GO:BP,GO:0007165,signal transduction,2.134442131821927e-13
GO:BP,GO:0051716,cellular response to stimulus,1.9555944444274e-11
GO:BP,GO:0050896,response to stimulus,2.7327520812737117e-10
GO:BP,GO:0035556,intracellular signal transduction,9.080906114570906e-09
GO:BP,GO:0048523,negative regulation of cellular process,3.447979196116991e-08
GO:BP,GO:0023051,regulation of signaling,4.167759803535514e-08
GO:BP,GO:0010646,regulation of cell communication,4.3751157663712227e-08
GO:BP,GO:0032501,multicellular organismal process,4.591444119030845e-08
GO:BP,GO:0048519,negative regulation of biological process,1.2318047078793515e-07
GO:BP,GO:0007166,cell surface receptor signaling pathway,1.3352361881557318e-07
GO:BP,GO:0035329,hippo signaling,1.849597464028018e-07
GO:BP,GO:0032502,developmental process,2.219927582944454e-07
GO:BP,GO:0048522,positive regulation of cellular process,2.833083203237412e-07
GO:CC,GO:0110165,cellular anatomical structure,8.154057785040596e-21
GO:CC,GO:0005575,cellular_component,1.8244562605714522e-20
GO:CC,GO:0005737,cytoplasm,6.865440755417018e-14
GO:CC,GO:0071944,cell periphery,6.927602696854988e-14
GO:CC,GO:0005886,plasma membrane,3.734809494183466e-12
GO:CC,GO:0005622,intracellular anatomical structure,1.4868623841451675e-11
GO:CC,GO:0030054,cell junction,1.3331880598333172e-10
GO:CC,GO:0043226,organelle,2.3413229508500998e-09
GO:CC,GO:0016020,membrane,8.322559881810632e-09
GO:CC,GO:0043227,membrane-bounded organelle,4.86434486040231e-06
GO:CC,GO:0070161,anchoring junction,2.3256593750419208e-05
GO:CC,GO:0005911,cell-cell junction,3.220921049203028e-05
GO:CC,GO:0098590,plasma membrane region,3.527674571453994e-05
GO:CC,GO:0043229,intracellular organelle,5.3052562386367415e-05
GO:CC,GO:0043231,intracellular membrane-bounded organelle,0.0001552551652318327
GO:CC,GO:0098978,glutamatergic synapse,0.0015403785587937019
GO:CC,GO:0005829,cytosol,0.0028708392182398524
GO:CC,GO:0098890,extrinsic component of postsynaptic membrane,0.0031891255349219424
GO:CC,GO:0097060,synaptic membrane,0.003522600104624119
GO:CC,GO:0014069,postsynaptic density,0.004426177947492617
GO:MF,GO:0005488,binding,8.605529723814089e-18
GO:MF,GO:0005515,protein binding,1.9885496669678826e-17
GO:MF,GO:0003674,molecular_function,3.907632308272637e-17
GO:MF,GO:0060090,molecular adaptor activity,0.029402531958926344
GO:MF,GO:0070696,transmembrane receptor protein serine/threonine kinase binding,0.047735603893490255
KEGG,KEGG:05206,MicroRNAs in cancer,2.1005199517336114e-05
KEGG,KEGG:04390,Hippo signaling pathway,0.00022742819573632253
KEGG,KEGG:05165,Human papillomavirus infection,0.00031853463200393794
KEGG,KEGG:04151,PI3K-Akt signaling pathway,0.0003927564154889775
KEGG,KEGG:04392,Hippo signaling pathway - multiple species,0.00042226206529950773
KEGG,KEGG:05218,Melanoma,0.000681501072649079
KEGG,KEGG:05223,Non-small cell lung cancer,0.0008403621338118422
KEGG,KEGG:00000,KEGG root term,0.0017912083112018781
KEGG,KEGG:04360,Axon guidance,0.00704077582930996
KEGG,KEGG:04917,Prolactin signaling pathway,0.009533945960800082
KEGG,KEGG:05205,Proteoglycans in cancer,0.010027919158728079
KEGG,KEGG:04510,Focal adhesion,0.011857723955279753
KEGG,KEGG:05214,Glioma,0.016892037716789342
KEGG,KEGG:04115,p53 signaling pathway,0.016892037716789342
KEGG,KEGG:05212,Pancreatic cancer,0.019728126329687016
KEGG,KEGG:05220,Chronic myeloid leukemia,0.019728126329687016
KEGG,KEGG:05224,Breast cancer,0.020170119006009207
KEGG,KEGG:05144,Malaria,0.02929684288053602
KEGG,KEGG:05225,Hepatocellular carcinoma,0.03619560715570793
KEGG,KEGG:05222,Small cell lung cancer,0.03924309735446448
