 ,names,degree,harmonic,eigenvector_centrality,betweenness
ENSG00000196597,ZNF782,7,0.27569811414639006,0.6341864224835864,3162.8666666666663
ENSG00000263551,ENSG00000263551,7,0.26941434044882306,0.7686057004449,3056.7166666666653
ENSG00000205359,SLCO6A1,7,0.28161193212917357,1.0,3309.816666666668
ENSG00000102081,FMR1,6,0.2307588197243373,0.2339413344158091,1600.0
ENSG00000174839,DENND6A,6,0.20201779063848027,0.12328490396128304,848.0
ENSG00000180376,CCDC66,6,0.22419838781907755,0.19789257175050906,1148.4166666666667
ENSG00000145860,RNF145,6,0.20696521868935652,0.06095294884612678,1083.6916666666668
ENSG00000120458,MSANTD2,6,0.22570341535858793,0.28759281795572883,1219.1249999999995
ENSG00000164808,SPIDR,5,0.19349328832087453,0.017386339566139927,1073.475
ENSG00000168439,STIP1,5,0.22665099268547556,0.07289191557680402,1834.6166666666654
ENSG00000078403,MLLT10,5,0.20531803445596544,0.09507682934954473,1399.8666666666666
ENSG00000111011,RSRC2,5,0.28043513957307076,0.7119550524882466,4160.366666666669
ENSG00000131263,RLIM,5,0.20896385223971436,0.08107545023607723,946.3666666666664
ENSG00000245937,SLC12A2-DT,4,0.19480096531820662,0.1037450338610511,454.6666666666668
ENSG00000136143,SUCLA2,4,0.20966686570134854,0.1055694477913246,1161.75
ENSG00000120805,ARL1,4,0.24490720007961445,0.29037373636534897,2021.1833333333338
ENSG00000175792,RUVBL1,4,0.23084614619097407,0.12615080595228248,1910.9666666666656
ENSG00000250682,LINC00491,4,0.24847564313081616,0.5711605315566929,2004.1666666666654
ENSG00000152926,ZNF117,4,0.18702343633378093,0.07870996940046097,429.0
ENSG00000153237,CCDC148,4,0.22281907747425,0.3129987486426905,782.0333333333332
ENSG00000155893,PXYLP1,4,0.2064346955726266,0.031185743048648212,1351.4750000000004
ENSG00000056097,ZFR,4,0.20589324468634818,0.09243534171295865,888.8666666666666
ENSG00000158195,WASF2,4,0.2271756978653532,0.25153012266844427,1672.1666666666667
ENSG00000225548,LINC01980,4,0.21559411852515306,0.30570592229863386,429.0
ENSG00000179455,MKRN3,3,0.19229668798634308,0.062290932082676075,532.8666666666668
ENSG00000133884,DPF2,3,0.20086761897106728,0.12548986398061887,273.04166666666663
ENSG00000184470,TXNRD2,3,0.1734019046088009,0.028867326682993275,287.0
ENSG00000138785,INTS12,3,0.13933420028247584,0.004546086742723628,287.0
ENSG00000175893,ZDHHC21,3,0.22217868338558006,0.2864789143127447,1177.5333333333333
ENSG00000152193,OBI1,3,0.1780756599722115,0.035071637187560976,976.0
ENSG00000120333,MRPS14,3,0.1901786336269093,0.04491663649284252,287.0
ENSG00000005249,PRKAR2B,3,0.18607187831325744,0.10353616825553573,567.0
ENSG00000111530,CAND1,3,0.23805443598547074,0.3048418337588498,1594.0
ENSG00000110768,GTF2H1,3,0.17000122482881083,0.016010867474587725,287.0
ENSG00000099968,BCL2L13,3,0.20087724536000404,0.0449673883358626,998.75
ENSG00000258545,RHOXF1-AS1,3,0.20439533646430202,0.03354196585162413,1037.7249999999997
ENSG00000042088,TDP1,3,0.2235632949426054,0.13654653368590047,1616.8333333333333
