source,native,name,p_value
GO:BP,GO:0043170,macromolecule metabolic process,0.0011610415050284481
GO:BP,GO:0008150,biological_process,0.0014527083761292276
GO:BP,GO:0010467,gene expression,0.005821541081795806
GO:BP,GO:0019222,regulation of metabolic process,0.006715264971650923
GO:BP,GO:0060255,regulation of macromolecule metabolic process,0.00682219571015136
GO:BP,GO:0044238,primary metabolic process,0.008089558206561504
GO:BP,GO:0009059,macromolecule biosynthetic process,0.008537215106448944
GO:BP,GO:0090304,nucleic acid metabolic process,0.009596506073567454
GO:BP,GO:0006139,nucleobase-containing compound metabolic process,0.012589635732345924
GO:BP,GO:0008152,metabolic process,0.015257943057874965
GO:BP,GO:0009987,cellular process,0.021519236145773463
GO:BP,GO:0065007,biological regulation,0.03400254027076122
GO:BP,GO:0016070,RNA metabolic process,0.03657300474930543
GO:BP,GO:0080090,regulation of primary metabolic process,0.04639818022499512
GO:BP,GO:0180035,lncRNA processing,0.048059507194161334
GO:CC,GO:0043231,intracellular membrane-bounded organelle,6.022853004648567e-07
GO:CC,GO:0043227,membrane-bounded organelle,9.488141652834124e-07
GO:CC,GO:0005634,nucleus,1.8025057035146747e-06
GO:CC,GO:0043226,organelle,4.454734326213627e-06
GO:CC,GO:0070013,intracellular organelle lumen,2.0250246839976157e-05
GO:CC,GO:0043233,organelle lumen,2.0250246839976157e-05
GO:CC,GO:0031974,membrane-enclosed lumen,2.0250246839976157e-05
GO:CC,GO:0005575,cellular_component,2.1633109214364048e-05
GO:CC,GO:0043229,intracellular organelle,2.5229555995606667e-05
GO:CC,GO:0110165,cellular anatomical structure,3.485008533955639e-05
GO:CC,GO:0005622,intracellular anatomical structure,0.00011411759668484261
GO:CC,GO:0031981,nuclear lumen,0.00019464100845300404
GO:CC,GO:0005654,nucleoplasm,0.0019134459056688608
GO:MF,GO:0005515,protein binding,1.7638373945717956e-06
GO:MF,GO:0003674,molecular_function,2.6804741438430522e-06
GO:MF,GO:0005488,binding,5.5998579541357575e-06
GO:MF,GO:0070412,R-SMAD binding,0.00011277227373774693
GO:MF,GO:0003676,nucleic acid binding,0.0007950617284943949
GO:MF,GO:0003677,DNA binding,0.010182124555963283
GO:MF,GO:0046332,SMAD binding,0.02947737079551922
GO:MF,GO:0016788,"hydrolase activity, acting on ester bonds",0.04928753634336753
