source,native,name,p_value
GO:BP,GO:0009987,cellular process,7.166824890540846e-09
GO:BP,GO:0008150,biological_process,4.529485244248495e-08
GO:BP,GO:0008152,metabolic process,3.931389905074255e-07
GO:BP,GO:0044238,primary metabolic process,3.2408849379120098e-06
GO:BP,GO:0043170,macromolecule metabolic process,7.948338787658367e-06
GO:BP,GO:0009058,biosynthetic process,0.00954182890780502
GO:BP,GO:0006139,nucleobase-containing compound metabolic process,0.01716937744385243
GO:BP,GO:0071840,cellular component organization or biogenesis,0.019478582463673545
GO:BP,GO:0016043,cellular component organization,0.021091247598811036
GO:BP,GO:0065007,biological regulation,0.037479656716757674
GO:CC,GO:0005622,intracellular anatomical structure,4.3877871605805e-11
GO:CC,GO:0110165,cellular anatomical structure,1.9314988193320126e-10
GO:CC,GO:0005575,cellular_component,3.4678282517400906e-10
GO:CC,GO:0043229,intracellular organelle,4.679845887914421e-10
GO:CC,GO:0043226,organelle,6.436286010204185e-10
GO:CC,GO:0043227,membrane-bounded organelle,1.4480406734575448e-09
GO:CC,GO:0043231,intracellular membrane-bounded organelle,4.787602781643777e-09
GO:CC,GO:0005634,nucleus,8.830883509464487e-07
GO:CC,GO:0005737,cytoplasm,3.7849728327119815e-06
GO:CC,GO:0043228,membraneless organelle,0.0002104208026433824
GO:CC,GO:0043232,intracellular membraneless organelle,0.0002104208026433824
GO:CC,GO:0032991,protein-containing complex,0.0006211870426083805
GO:CC,GO:0005856,cytoskeleton,0.012124302142805658
GO:CC,GO:0015630,microtubule cytoskeleton,0.04117044480326665
GO:MF,GO:0003674,molecular_function,1.2098938593625282e-12
GO:MF,GO:0005488,binding,1.0226752330786363e-10
GO:MF,GO:0005515,protein binding,3.742155781543503e-05
GO:MF,GO:0036094,small molecule binding,0.0006037029609317858
GO:MF,GO:0043167,ion binding,0.0007820753759742771
GO:MF,GO:0003824,catalytic activity,0.003489754569002888
GO:MF,GO:0043169,cation binding,0.0037019478015346097
GO:MF,GO:0046872,metal ion binding,0.006656395387490061
GO:MF,GO:0003677,DNA binding,0.03611158674683553
GO:MF,GO:0003690,double-stranded DNA binding,0.039717012806310494
GO:MF,GO:0043565,sequence-specific DNA binding,0.043437495506812154
