source,native,name,p_value
GO:BP,GO:0007399,nervous system development,7.308274537940807e-17
GO:BP,GO:0048699,generation of neurons,5.301202401497605e-14
GO:BP,GO:0022008,neurogenesis,6.733945626977895e-13
GO:BP,GO:0030182,neuron differentiation,6.785696079738417e-13
GO:BP,GO:0048731,system development,9.107515686490652e-13
GO:BP,GO:0032502,developmental process,5.641430651808694e-12
GO:BP,GO:0050789,regulation of biological process,1.1779510126407197e-11
GO:BP,GO:0065007,biological regulation,3.6920428192113636e-11
GO:BP,GO:0007275,multicellular organism development,4.102405484806825e-11
GO:BP,GO:0032501,multicellular organismal process,8.638093246347509e-11
GO:BP,GO:0048856,anatomical structure development,1.6297730214941513e-10
GO:BP,GO:0030154,cell differentiation,2.3182895312716e-10
GO:BP,GO:0048869,cellular developmental process,2.3497289799008404e-10
GO:BP,GO:0050794,regulation of cellular process,4.539479721255952e-09
GO:BP,GO:0048666,neuron development,6.378108121191588e-09
GO:BP,GO:0008150,biological_process,1.2859823223661861e-08
GO:BP,GO:0009987,cellular process,3.386019056799602e-08
GO:BP,GO:0031175,neuron projection development,1.4680029052673738e-06
GO:BP,GO:0048468,cell development,2.362770611286906e-06
GO:BP,GO:0023052,signaling,7.1838750181994286e-06
GO:CC,GO:0005575,cellular_component,1.3189278886368065e-08
GO:CC,GO:0110165,cellular anatomical structure,9.243254190010073e-08
GO:CC,GO:0045202,synapse,1.3589590243053272e-07
GO:CC,GO:0071944,cell periphery,5.339869577964126e-07
GO:CC,GO:0030054,cell junction,1.8491801739923448e-06
GO:CC,GO:0098794,postsynapse,8.320652281919445e-06
GO:CC,GO:0005886,plasma membrane,1.1852224369155854e-05
GO:CC,GO:0099572,postsynaptic specialization,0.0003631910587285641
GO:CC,GO:0030424,axon,0.0005393165707408151
GO:CC,GO:0036477,somatodendritic compartment,0.0005531980992642581
GO:CC,GO:0043025,neuronal cell body,0.0009458764377426314
GO:CC,GO:0043005,neuron projection,0.0009863730467763066
GO:CC,GO:0150034,distal axon,0.00108729543552328
GO:CC,GO:0044297,cell body,0.004509919074451102
GO:CC,GO:0016020,membrane,0.004766828774842845
GO:CC,GO:0000785,chromatin,0.0061949368022114395
GO:CC,GO:0043195,terminal bouton,0.0079226648080336
GO:CC,GO:0098984,neuron to neuron synapse,0.012390618411841334
GO:CC,GO:0043204,perikaryon,0.012600531242379111
GO:CC,GO:0014069,postsynaptic density,0.014717284221205983
GO:MF,GO:0005488,binding,4.6945887759670124e-08
GO:MF,GO:0003674,molecular_function,1.8278782300569532e-07
GO:MF,GO:0005515,protein binding,1.2650101964929089e-05
GO:MF,GO:0000981,"DNA-binding transcription factor activity, RNA polymerase II-specific",0.0010541648296894695
GO:MF,GO:0070888,E-box binding,0.0015442502107107638
GO:MF,GO:0140110,transcription regulator activity,0.0017286893022998547
GO:MF,GO:0003700,DNA-binding transcription factor activity,0.0036745475171416878
GO:MF,GO:0022836,gated channel activity,0.03432043679750599
GO:MF,GO:1990837,sequence-specific double-stranded DNA binding,0.04285500931974835
KEGG,KEGG:04330,Notch signaling pathway,0.0007123783504285278
