source,native,name,p_value
GO:BP,GO:0008152,metabolic process,0.0006585481659563717
GO:BP,GO:0009058,biosynthetic process,0.0010139804730560907
GO:BP,GO:0044238,primary metabolic process,0.031740711672596976
GO:CC,GO:0043231,intracellular membrane-bounded organelle,0.0002998741244740431
GO:CC,GO:0043227,membrane-bounded organelle,0.0008207382557039836
GO:CC,GO:0140513,nuclear protein-containing complex,0.0013658075397945996
GO:CC,GO:0043229,intracellular organelle,0.002197165918377202
GO:CC,GO:0043226,organelle,0.0034118610977285743
GO:CC,GO:0005622,intracellular anatomical structure,0.0034647815114092527
GO:CC,GO:0005654,nucleoplasm,0.009161340749620725
GO:CC,GO:0005575,cellular_component,0.02071077597076418
GO:CC,GO:0140535,intracellular protein-containing complex,0.028200014034488168
GO:CC,GO:0110165,cellular anatomical structure,0.04178404152583975
GO:CC,GO:0043233,organelle lumen,0.04592402436197519
GO:CC,GO:0070013,intracellular organelle lumen,0.04592402436197519
GO:CC,GO:0031974,membrane-enclosed lumen,0.04592402436197519
GO:CC,GO:0005634,nucleus,0.04780863830944427
GO:CC,GO:0031084,BLOC-2 complex,0.04986019596788713
GO:MF,GO:0005488,binding,0.001059255808480441
GO:MF,GO:0003674,molecular_function,0.012503040782001599
