source,native,name,p_value
GO:BP,GO:0006399,tRNA metabolic process,0.0014798546310651845
GO:BP,GO:0008150,biological_process,0.0016309463472364393
GO:BP,GO:0009987,cellular process,0.0020296271514135575
GO:BP,GO:0006396,RNA processing,0.006104038656652267
GO:BP,GO:0032922,circadian regulation of gene expression,0.03537863068126868
GO:CC,GO:0043231,intracellular membrane-bounded organelle,4.5706891403033946e-05
GO:CC,GO:0043227,membrane-bounded organelle,6.461962204451315e-05
GO:CC,GO:0043229,intracellular organelle,0.00021102714778727176
GO:CC,GO:0005622,intracellular anatomical structure,0.00033565694596430416
GO:CC,GO:0005575,cellular_component,0.0003800370536392419
GO:CC,GO:0043226,organelle,0.0005719300078636234
GO:CC,GO:0110165,cellular anatomical structure,0.0005831523819929509
GO:CC,GO:0005634,nucleus,0.0011491173327259083
GO:CC,GO:0032991,protein-containing complex,0.004870208950669704
GO:CC,GO:0140535,intracellular protein-containing complex,0.011157008203872849
GO:CC,GO:0005737,cytoplasm,0.027861993370932737
GO:MF,GO:0003674,molecular_function,0.0011681371272670251
GO:MF,GO:0140101,"catalytic activity, acting on a tRNA",0.004665900813807975
GO:MF,GO:0005488,binding,0.010183524657191372
GO:MF,GO:0043175,RNA polymerase core enzyme binding,0.03240479001610768
GO:MF,GO:0003723,RNA binding,0.03787347106380197
