source,native,name,p_value
GO:BP,GO:0009987,cellular process,9.142248922760928e-08
GO:BP,GO:0008150,biological_process,3.3390546396667154e-07
GO:BP,GO:0065007,biological regulation,0.012446052948034565
GO:BP,GO:0006642,triglyceride mobilization,0.04958847731440242
GO:CC,GO:0110165,cellular anatomical structure,2.0236395156969035e-10
GO:CC,GO:0005575,cellular_component,3.0838839352858977e-10
GO:CC,GO:0005622,intracellular anatomical structure,1.0266866975594386e-08
GO:CC,GO:0043226,organelle,2.991621407331426e-07
GO:CC,GO:0043229,intracellular organelle,2.579923183336544e-05
GO:CC,GO:0005737,cytoplasm,0.0008828010621712032
GO:CC,GO:0043227,membrane-bounded organelle,0.001248210541085596
GO:CC,GO:0043232,intracellular membraneless organelle,0.021301533883001288
GO:CC,GO:0043228,membraneless organelle,0.021301533883001288
GO:MF,GO:0003674,molecular_function,3.3154233630313577e-10
GO:MF,GO:0005515,protein binding,9.82774074423247e-10
GO:MF,GO:0005488,binding,2.1933393007924663e-09
GO:MF,GO:0043167,ion binding,0.007617710423096975
GO:MF,GO:0036094,small molecule binding,0.012729667265976111
