source,native,name,p_value
GO:BP,GO:0008150,biological_process,4.301103595916307e-14
GO:BP,GO:0009987,cellular process,6.302360679123594e-12
GO:BP,GO:0008152,metabolic process,0.00011669130622758439
GO:BP,GO:0044238,primary metabolic process,0.0007761366261199132
GO:BP,GO:0043170,macromolecule metabolic process,0.0009598856568879298
GO:BP,GO:0006996,organelle organization,0.00851809513095043
GO:CC,GO:0005575,cellular_component,1.5367998736147912e-16
GO:CC,GO:0110165,cellular anatomical structure,6.423446151261463e-16
GO:CC,GO:0005622,intracellular anatomical structure,6.964050700227076e-12
GO:CC,GO:0043229,intracellular organelle,4.62966306469513e-09
GO:CC,GO:0005737,cytoplasm,1.868025059404357e-08
GO:CC,GO:0043226,organelle,3.8760353523114275e-08
GO:CC,GO:0043227,membrane-bounded organelle,1.3194156867819135e-07
GO:CC,GO:0043231,intracellular membrane-bounded organelle,5.190814690022492e-07
GO:CC,GO:0016020,membrane,5.043711650302253e-05
GO:CC,GO:0005829,cytosol,0.000306342338587523
GO:CC,GO:0005634,nucleus,0.0016939271591869113
GO:CC,GO:0031090,organelle membrane,0.007907761435645632
GO:CC,GO:0043232,intracellular membraneless organelle,0.036319703201351416
GO:CC,GO:0043228,membraneless organelle,0.036319703201351416
GO:MF,GO:0003674,molecular_function,1.0530674060024607e-17
GO:MF,GO:0005488,binding,6.8235139028122635e-15
GO:MF,GO:0005515,protein binding,3.2341850079186847e-10
GO:MF,GO:0036094,small molecule binding,0.004379223607506616
GO:MF,GO:0043167,ion binding,0.004978058459695469
GO:MF,GO:0003824,catalytic activity,0.021232929935371177
