 ,names,degree,harmonic,eigenvector_centrality,betweenness
ENSG00000106615,RHEB,8,0.196240022603659,0.032432435776651815,2645.833333333333
ENSG00000203930,LINC00632,7,0.22978486160304404,0.761881493615022,3049.5333333333338
ENSG00000165672,PRDX3,7,0.23086448904630788,1.0,2261.2500000000005
ENSG00000002549,LAP3,6,0.1637458501094863,0.0015272951021563007,848.6666666666666
ENSG00000104343,UBE2W,6,0.2353902662993578,0.03245164973128572,3355.433333333333
ENSG00000255717,SNHG1,6,0.2167031453395094,0.44749768021336356,2566.533333333334
ENSG00000162889,MAPKAPK2,6,0.24058054739873005,0.12771841596960892,3618.0333333333306
ENSG00000106460,TMEM106B,6,0.2310689815235276,0.04647916897153633,2616.866666666666
ENSG00000174485,DENND4A,5,0.20699877563513963,0.15586965346410592,1635.8999999999994
ENSG00000171150,SOCS5,5,0.1991294564021839,0.05413837945744172,650.0
ENSG00000166681,BEX3,5,0.2409248327430153,0.9185655631507458,3785.433333333334
ENSG00000163743,RCHY1,5,0.1991294564021839,0.05413837945744185,650.0
ENSG00000159131,GART,5,0.19122586168040717,0.22411239580844702,1218.533333333333
ENSG00000127990,SGCE,5,0.21267261358170497,0.036140914263367345,1745.8333333333342
ENSG00000119844,AFTPH,5,0.1667767249585429,0.06885002659050717,650.0
ENSG00000291118,ZNF767P,5,0.21506369051823657,0.02196921791059404,1974.3999999999994
ENSG00000101474,APMAP,4,0.16461908461908442,0.012393602507076901,807.0
ENSG00000132952,USPL1,4,0.1827502295684113,0.011743490429900057,1202.2333333333338
ENSG00000124228,DDX27,4,0.20904871223053084,0.7587637449805319,371.19999999999993
ENSG00000140548,ZNF710,4,0.17073189436825795,0.00291326906988413,1317.6666666666667
ENSG00000138439,FAM117B,4,0.19573022936659323,0.012967943233048567,618.0
ENSG00000242247,ARFGAP3,4,0.18071004752822917,0.005780004452193743,887.9833333333332
ENSG00000196591,HDAC2,4,0.16863636363636356,0.01147513916580013,489.0
ENSG00000132153,DHX30,4,0.216791726791727,0.18937906042111613,3601.0666666666666
ENSG00000146067,FAM193B,4,0.20970899470899507,0.07685931332351542,3840.2333333333327
