source,native,name,p_value
GO:BP,GO:0008150,biological_process,1.319754881908907e-07
GO:BP,GO:0009987,cellular process,4.187878242988832e-07
GO:BP,GO:0044238,primary metabolic process,5.579993779705752e-06
GO:BP,GO:0008152,metabolic process,8.410534586499018e-06
GO:BP,GO:0050794,regulation of cellular process,0.031355117756863365
GO:BP,GO:0043170,macromolecule metabolic process,0.040754173997454984
GO:CC,GO:0005622,intracellular anatomical structure,1.2228528603100656e-13
GO:CC,GO:0110165,cellular anatomical structure,1.878841927175086e-11
GO:CC,GO:0043231,intracellular membrane-bounded organelle,3.099957231630158e-11
GO:CC,GO:0005575,cellular_component,3.4572074252001645e-11
GO:CC,GO:0005737,cytoplasm,4.904849558515652e-11
GO:CC,GO:0043229,intracellular organelle,5.437089806034661e-11
GO:CC,GO:0043227,membrane-bounded organelle,1.768286203299626e-10
GO:CC,GO:0043226,organelle,3.5610776618413546e-10
GO:CC,GO:0005829,cytosol,0.00018155417243909445
GO:CC,GO:0005634,nucleus,0.0008154581846446269
GO:CC,GO:0005739,mitochondrion,0.0015617048252892112
GO:CC,GO:0016020,membrane,0.015186763299331241
GO:CC,GO:0031090,organelle membrane,0.045633367648942665
GO:MF,GO:0003674,molecular_function,5.526868268153266e-17
GO:MF,GO:0005488,binding,9.878324119272639e-12
GO:MF,GO:0005515,protein binding,6.01966215947723e-07
GO:MF,GO:0036094,small molecule binding,0.014324512611694928
GO:MF,GO:0043167,ion binding,0.01813675201915238
GO:MF,GO:0141185,UFM1-modified protein reader activity,0.02486476175694114
GO:MF,GO:0016740,transferase activity,0.03738966937226325
KEGG,KEGG:00000,KEGG root term,0.03259659231335834
