source,native,name,p_value
GO:BP,GO:0008150,biological_process,0.0003539471756003633
GO:BP,GO:0009987,cellular process,0.0016274606736078022
GO:CC,GO:0005575,cellular_component,0.002149910843532493
GO:CC,GO:0110165,cellular anatomical structure,0.0034785517595979235
GO:CC,GO:0043229,intracellular organelle,0.016884595265890163
GO:CC,GO:0031981,nuclear lumen,0.023397214244845498
GO:CC,GO:0043227,membrane-bounded organelle,0.02860354782300486
GO:CC,GO:0005622,intracellular anatomical structure,0.02934893360990123
GO:CC,GO:0043226,organelle,0.029990689108151378
GO:CC,GO:0005737,cytoplasm,0.03596909557227877
GO:CC,GO:0005654,nucleoplasm,0.04827433899183194
GO:MF,GO:0005488,binding,0.00040452191194322246
GO:MF,GO:0003674,molecular_function,0.0008536232511339957
GO:MF,GO:0005515,protein binding,0.005180808645921811
