source,native,name,p_value
GO:BP,GO:0006259,DNA metabolic process,3.4294670641609986e-81
GO:BP,GO:0006260,DNA replication,8.482608582377713e-81
GO:BP,GO:0006261,DNA-templated DNA replication,5.523700543731027e-73
GO:BP,GO:0006281,DNA repair,1.1993380098554662e-65
GO:BP,GO:0006974,DNA damage response,6.742477985092752e-64
GO:BP,GO:0022402,cell cycle process,7.522402621782676e-60
GO:BP,GO:0007049,cell cycle,2.667452615224101e-55
GO:BP,GO:0090304,nucleic acid metabolic process,3.5545409817768524e-50
GO:BP,GO:0006139,nucleobase-containing compound metabolic process,2.2280247945483353e-47
GO:BP,GO:0006310,DNA recombination,4.326057941272796e-46
GO:BP,GO:0033554,cellular response to stress,1.1920534868365322e-43
GO:BP,GO:0006302,double-strand break repair,8.2954096376335e-43
GO:BP,GO:0000725,recombinational repair,1.858639956827366e-38
GO:BP,GO:0000278,mitotic cell cycle,1.6611204063849156e-37
GO:BP,GO:0000724,double-strand break repair via homologous recombination,2.5440411360356136e-37
GO:BP,GO:0008150,biological_process,7.15348778936571e-37
GO:BP,GO:0009987,cellular process,9.89155585347757e-37
GO:BP,GO:0043170,macromolecule metabolic process,2.1709987900328096e-36
GO:BP,GO:1903047,mitotic cell cycle process,5.8401156624687024e-36
GO:BP,GO:0044238,primary metabolic process,3.3544980663731375e-35
GO:CC,GO:0005694,chromosome,2.0885245344679355e-66
GO:CC,GO:0005634,nucleus,4.759982467640216e-57
GO:CC,GO:0005654,nucleoplasm,2.827985917443772e-47
GO:CC,GO:0043229,intracellular organelle,1.780851978210088e-46
GO:CC,GO:0043226,organelle,1.342593380212691e-44
GO:CC,GO:0031981,nuclear lumen,1.0257508531433103e-43
GO:CC,GO:0005622,intracellular anatomical structure,1.0651153441592104e-43
GO:CC,GO:0043232,intracellular membraneless organelle,4.9171646263878615e-43
GO:CC,GO:0043228,membraneless organelle,4.9171646263878615e-43
GO:CC,GO:0043231,intracellular membrane-bounded organelle,2.909442254459956e-41
GO:CC,GO:0000228,nuclear chromosome,2.733495791798648e-39
GO:CC,GO:0070013,intracellular organelle lumen,9.875467800278787e-39
GO:CC,GO:0043233,organelle lumen,9.875467800278787e-39
GO:CC,GO:0031974,membrane-enclosed lumen,9.875467800278787e-39
GO:CC,GO:0043227,membrane-bounded organelle,9.292489287783183e-38
GO:CC,GO:0110165,cellular anatomical structure,1.0567297916490125e-37
GO:CC,GO:0005575,cellular_component,4.587265711713267e-37
GO:CC,GO:0098687,chromosomal region,8.251624134589742e-30
GO:CC,GO:0032991,protein-containing complex,1.1480563576919655e-29
GO:CC,GO:0005657,replication fork,5.754711829470061e-29
GO:MF,GO:0003677,DNA binding,4.252894705398337e-41
GO:MF,GO:0005488,binding,2.6014394183514305e-40
GO:MF,GO:0003674,molecular_function,1.1838811863112028e-38
GO:MF,GO:0140097,"catalytic activity, acting on DNA",4.366492446203105e-37
GO:MF,GO:0005515,protein binding,1.961491941545942e-31
GO:MF,GO:0008094,"ATP-dependent activity, acting on DNA",5.018892713306192e-31
GO:MF,GO:0003676,nucleic acid binding,1.1013927835937304e-30
GO:MF,GO:0140640,"catalytic activity, acting on a nucleic acid",2.8777024079722888e-27
GO:MF,GO:0003678,DNA helicase activity,1.1955790656832424e-25
GO:MF,GO:0017116,single-stranded DNA helicase activity,2.565939636947716e-24
GO:MF,GO:0004386,helicase activity,7.67870441182643e-22
GO:MF,GO:0120545,nucleic acid conformation isomerase activity,3.101035212536077e-21
GO:MF,GO:0140657,ATP-dependent activity,3.1105695938169644e-21
GO:MF,GO:0003697,single-stranded DNA binding,3.4348580468995143e-20
GO:MF,GO:0120543,macromolecular conformation isomerase activity,2.82466223661091e-19
GO:MF,GO:0016887,ATP hydrolysis activity,2.2144465100301422e-18
GO:MF,GO:0043167,ion binding,1.0100405113298374e-16
GO:MF,GO:0036094,small molecule binding,7.827968621802387e-16
GO:MF,GO:0005524,ATP binding,1.0078020974138438e-14
GO:MF,GO:0016853,isomerase activity,1.469072085323433e-14
KEGG,KEGG:03030,DNA replication,3.1082132540182206e-34
KEGG,KEGG:04110,Cell cycle,2.2833082546806555e-21
KEGG,KEGG:03440,Homologous recombination,1.1697499957562845e-14
KEGG,KEGG:03430,Mismatch repair,3.765142624199269e-14
KEGG,KEGG:00000,KEGG root term,1.0213850473586753e-13
KEGG,KEGG:03410,Base excision repair,1.570373230932159e-12
KEGG,KEGG:03460,Fanconi anemia pathway,1.4723314787927657e-11
KEGG,KEGG:03420,Nucleotide excision repair,5.356199358386556e-08
KEGG,KEGG:05206,MicroRNAs in cancer,0.0002731629086413171
KEGG,KEGG:05168,Herpes simplex virus 1 infection,0.0009696474689085037
KEGG,KEGG:04218,Cellular senescence,0.0014982291119126825
KEGG,KEGG:03450,Non-homologous end-joining,0.007304294543483995
KEGG,KEGG:05212,Pancreatic cancer,0.02243957075273233
