source,native,name,p_value
GO:BP,GO:0006260,DNA replication,3.292920082404565e-76
GO:BP,GO:0006259,DNA metabolic process,3.733261007729622e-74
GO:BP,GO:0006261,DNA-templated DNA replication,2.173273553009373e-69
GO:BP,GO:0006281,DNA repair,1.279279228050702e-60
GO:BP,GO:0006974,DNA damage response,2.7719350270357843e-58
GO:BP,GO:0022402,cell cycle process,7.798941185834602e-54
GO:BP,GO:0007049,cell cycle,4.612620336085979e-49
GO:BP,GO:0006310,DNA recombination,5.864721771200223e-43
GO:BP,GO:0090304,nucleic acid metabolic process,1.7880733859614312e-40
GO:BP,GO:0006302,double-strand break repair,6.833431509001833e-40
GO:BP,GO:0033554,cellular response to stress,3.5118089449088666e-38
GO:BP,GO:0006139,nucleobase-containing compound metabolic process,1.5627557290588124e-37
GO:BP,GO:0000725,recombinational repair,3.892501833095787e-36
GO:BP,GO:0000724,double-strand break repair via homologous recombination,4.5537839055487034e-35
GO:BP,GO:0000278,mitotic cell cycle,8.956933040776847e-34
GO:BP,GO:1903047,mitotic cell cycle process,1.4757424102917931e-32
GO:BP,GO:0044770,cell cycle phase transition,1.8820724527828957e-26
GO:BP,GO:0043170,macromolecule metabolic process,1.2804324001841893e-25
GO:BP,GO:0010564,regulation of cell cycle process,1.559677243319171e-25
GO:BP,GO:0044786,cell cycle DNA replication,2.7471750909506995e-25
GO:CC,GO:0005694,chromosome,6.447516970343091e-59
GO:CC,GO:0005634,nucleus,2.674700227296036e-43
GO:CC,GO:0005654,nucleoplasm,6.246098848919768e-39
GO:CC,GO:0000228,nuclear chromosome,7.561211467558254e-37
GO:CC,GO:0031981,nuclear lumen,1.850905183179077e-35
GO:CC,GO:0043228,membraneless organelle,2.6194560774559647e-34
GO:CC,GO:0043232,intracellular membraneless organelle,2.6194560774559647e-34
GO:CC,GO:0043233,organelle lumen,2.8889521301691523e-30
GO:CC,GO:0070013,intracellular organelle lumen,2.8889521301691523e-30
GO:CC,GO:0031974,membrane-enclosed lumen,2.8889521301691523e-30
GO:CC,GO:0043229,intracellular organelle,1.532102784836003e-28
GO:CC,GO:0005657,replication fork,1.4961872364573574e-27
GO:CC,GO:0098687,chromosomal region,1.9130402780069958e-27
GO:CC,GO:0043226,organelle,2.191282581936586e-26
GO:CC,GO:0043231,intracellular membrane-bounded organelle,2.3985800968671754e-26
GO:CC,GO:0005622,intracellular anatomical structure,9.341749832721824e-25
GO:CC,GO:0140513,nuclear protein-containing complex,1.0238853152563768e-23
GO:CC,GO:0043227,membrane-bounded organelle,6.13256007415115e-23
GO:CC,GO:0032991,protein-containing complex,1.0148339863995572e-22
GO:CC,GO:0071162,CMG complex,5.631968116252137e-18
GO:MF,GO:0003677,DNA binding,2.2375270198191319e-35
GO:MF,GO:0140097,"catalytic activity, acting on DNA",1.007093479197341e-34
GO:MF,GO:0008094,"ATP-dependent activity, acting on DNA",2.2874905742695755e-29
GO:MF,GO:0003676,nucleic acid binding,8.152059156547748e-25
GO:MF,GO:0140640,"catalytic activity, acting on a nucleic acid",1.0261319889963785e-24
GO:MF,GO:0003678,DNA helicase activity,1.7208211782222425e-24
GO:MF,GO:0017116,single-stranded DNA helicase activity,1.828612623723576e-23
GO:MF,GO:0005488,binding,1.2935399875768772e-20
GO:MF,GO:0004386,helicase activity,1.824745905296917e-20
GO:MF,GO:0120545,nucleic acid conformation isomerase activity,7.300046909808984e-20
GO:MF,GO:0140657,ATP-dependent activity,4.1612053386820497e-19
GO:MF,GO:0003697,single-stranded DNA binding,5.390149880498558e-19
GO:MF,GO:0003674,molecular_function,4.008548153865867e-18
GO:MF,GO:0120543,macromolecular conformation isomerase activity,9.333851589278203e-18
GO:MF,GO:0005515,protein binding,2.076910192527505e-17
GO:MF,GO:0016887,ATP hydrolysis activity,1.0243447008499654e-16
GO:MF,GO:0016853,isomerase activity,4.1609254618875513e-13
GO:MF,GO:0005524,ATP binding,2.3525520189808095e-12
GO:MF,GO:0003682,chromatin binding,2.997277124921215e-12
GO:MF,GO:0032559,adenyl ribonucleotide binding,6.381146466784974e-12
KEGG,KEGG:03030,DNA replication,6.1501636668906125e-33
KEGG,KEGG:04110,Cell cycle,5.39106406897259e-20
KEGG,KEGG:03440,Homologous recombination,6.12752992716891e-14
KEGG,KEGG:03430,Mismatch repair,1.507713119548381e-13
KEGG,KEGG:03410,Base excision repair,7.104777660050735e-12
KEGG,KEGG:03460,Fanconi anemia pathway,6.601753953166107e-11
KEGG,KEGG:00000,KEGG root term,5.8240051563193924e-09
KEGG,KEGG:03420,Nucleotide excision repair,1.7942801733113212e-07
KEGG,KEGG:05206,MicroRNAs in cancer,0.0008314160395450856
KEGG,KEGG:04218,Cellular senescence,0.003999972270805658
KEGG,KEGG:05168,Herpes simplex virus 1 infection,0.004427430744672239
KEGG,KEGG:03450,Non-homologous end-joining,0.011072453669541208
KEGG,KEGG:05212,Pancreatic cancer,0.04237422086466986
