source,native,name,p_value
GO:BP,GO:0008150,biological_process,2.388552505825994e-09
GO:BP,GO:0009987,cellular process,3.0018513888660906e-09
GO:BP,GO:0007155,cell adhesion,7.240872336456179e-08
GO:BP,GO:0050794,regulation of cellular process,2.447365644816081e-07
GO:BP,GO:0050789,regulation of biological process,2.5424505080914986e-07
GO:BP,GO:0065007,biological regulation,2.930208357149237e-07
GO:BP,GO:0034330,cell junction organization,2.3648995273352866e-06
GO:BP,GO:0034329,cell junction assembly,3.0924553842838932e-06
GO:BP,GO:0048856,anatomical structure development,3.962687345284395e-06
GO:BP,GO:0023052,signaling,7.2833439862567775e-06
GO:BP,GO:0007165,signal transduction,7.931244877864348e-06
GO:BP,GO:0007154,cell communication,8.30870130189578e-06
GO:BP,GO:0032502,developmental process,1.213252553786926e-05
GO:BP,GO:0042221,response to chemical,1.3968540076743475e-05
GO:BP,GO:0051716,cellular response to stimulus,2.8123881964171124e-05
GO:BP,GO:0050896,response to stimulus,3.8209268579434496e-05
GO:BP,GO:0048519,negative regulation of biological process,4.297800928529558e-05
GO:BP,GO:0007399,nervous system development,4.909703120736688e-05
GO:BP,GO:0098609,cell-cell adhesion,6.288569097454976e-05
GO:BP,GO:0048731,system development,6.43525607160652e-05
GO:CC,GO:0110165,cellular anatomical structure,5.014359115272215e-15
GO:CC,GO:0005575,cellular_component,9.083547967195234e-15
GO:CC,GO:0005622,intracellular anatomical structure,1.0857913952314078e-06
GO:CC,GO:0043226,organelle,1.17446876507538e-06
GO:CC,GO:0043229,intracellular organelle,5.3796745928359034e-06
GO:CC,GO:0071944,cell periphery,2.6035064784587743e-05
GO:CC,GO:0005737,cytoplasm,3.771930644424344e-05
GO:CC,GO:0016020,membrane,4.295438759314793e-05
GO:CC,GO:0043231,intracellular membrane-bounded organelle,7.485493662201252e-05
GO:CC,GO:0005886,plasma membrane,0.00012680711200405034
GO:CC,GO:0043227,membrane-bounded organelle,0.00015891322433942125
GO:CC,GO:0042734,presynaptic membrane,0.004519824541886127
GO:CC,GO:0045211,postsynaptic membrane,0.010724087831560253
GO:CC,GO:0016234,inclusion body,0.013226318342296487
GO:CC,GO:0097060,synaptic membrane,0.013272889990723742
GO:CC,GO:0098978,glutamatergic synapse,0.018390040502483624
GO:CC,GO:0098794,postsynapse,0.024090556717667622
GO:CC,GO:0043005,neuron projection,0.02791365706504196
GO:CC,GO:0032279,asymmetric synapse,0.03299077552092993
GO:CC,GO:0036477,somatodendritic compartment,0.04690661036631384
GO:MF,GO:0003674,molecular_function,2.046521972759137e-12
GO:MF,GO:0005488,binding,1.1207007679602803e-09
GO:MF,GO:0036094,small molecule binding,6.825227367785627e-08
GO:MF,GO:0043167,ion binding,4.675197412752407e-07
GO:MF,GO:0005515,protein binding,1.026446859996221e-06
GO:MF,GO:0046872,metal ion binding,0.00013467327444987784
GO:MF,GO:0043169,cation binding,0.00021744886907749947
GO:MF,GO:0005004,GPI-linked ephrin receptor activity,0.00028746466356923653
GO:MF,GO:0038023,signaling receptor activity,0.0007161999497144908
GO:MF,GO:0060089,molecular transducer activity,0.0007161999497144908
GO:MF,GO:0004888,transmembrane signaling receptor activity,0.0012783832653755311
GO:MF,GO:0005509,calcium ion binding,0.0019812455558491826
GO:MF,GO:0005005,transmembrane-ephrin receptor activity,0.0051427778641588585
GO:MF,GO:0019899,enzyme binding,0.008769383759565437
GO:MF,GO:0005003,ephrin receptor activity,0.011430365080794654
GO:MF,GO:0016740,transferase activity,0.04286946841693726
GO:MF,GO:0001540,amyloid-beta binding,0.04513438824013507
GO:MF,GO:0004714,transmembrane receptor protein tyrosine kinase activity,0.0475003805668518
