 ,names,degree,harmonic,eigenvector_centrality,betweenness
ENSG00000167615,LENG8,19,0.3982503607503618,1.0,7621.841341991336
ENSG00000202198,7SK,11,0.33350468975469033,0.5267060359506258,2253.733116883118
ENSG00000111676,ATN1,11,0.3618393759018768,0.6315427061638448,4604.622727272727
ENSG00000104885,DOT1L,9,0.3329252344877351,0.5299755379788011,1576.710606060607
ENSG00000204469,PRRC2A,8,0.34146374458874523,0.5084367017404873,4497.859090909089
ENSG00000106976,DNM1,6,0.30477317821067845,0.2496875920710594,1572.0290043290038
ENSG00000122515,ZMIZ2,6,0.2929901695526698,0.27050382872316514,672.7999999999998
ENSG00000168488,ATXN2L,6,0.3147817460317463,0.32341630210753314,1728.7064935064932
ENSG00000184640,SEPTIN9,6,0.279682990620491,0.10361216482109542,2016.5499999999995
ENSG00000278129,ZNF8,6,0.2808396464646468,0.10709446445261425,2541.913636363637
ENSG00000105426,PTPRS,5,0.29204319985570015,0.28530526867317824,757.1333333333329
ENSG00000100603,SNW1,5,0.22079520857930032,0.005163346113900969,1379.8281385281389
ENSG00000142798,HSPG2,5,0.29274666305916325,0.2338303940841656,1313.5666666666666
ENSG00000163689,CFAP20DC,5,0.19548406139315258,0.0011623393127942966,910.6666666666666
ENSG00000169992,NLGN2,5,0.2814822330447334,0.1665439133804305,940.2499999999999
ENSG00000197283,SYNGAP1,4,0.28797123015873044,0.2797843568014158,521.0
ENSG00000108799,EZH1,4,0.22855134133543228,0.041927910160056946,521.0
ENSG00000130702,LAMA5,4,0.27367649711399755,0.12798313503214107,685.7303030303027
ENSG00000109180,OCIAD1,4,0.20471045684113892,0.009223273592800589,535.7790043290047
ENSG00000204304,PBX2,4,0.27707205988456024,0.21220201368162928,388.94545454545465
ENSG00000105443,CYTH2,4,0.201091474813066,0.001000114358390525,1101.2448051948054
ENSG00000202538,RNU4-2,4,0.28797123015873044,0.27978435680141595,521.0
ENSG00000213719,CLIC1,4,0.19458218549127673,0.002013507829301477,558.4
ENSG00000198954,KIFBP,4,0.2099995490620497,0.0027893744107073404,707.4400432900431
ENSG00000196557,CACNA1H,4,0.23035734782893882,0.053813446120969805,522.0
ENSG00000115524,SF3B1,4,0.20087051521710642,0.003883885748360765,522.0
ENSG00000079134,THOC1,4,0.22579836514495635,0.03885158745639373,693.0
ENSG00000234420,ZNF37BP,4,0.20182424898334012,0.006689739650872405,496.66666666666663
ENSG00000136098,NEK3,4,0.23428276269185336,0.022738629539984515,1186.1727272727273
ENSG00000100836,PABPN1,4,0.24264971139971125,0.02059137904755353,1934.4969696969708
ENSG00000089737,DDX24,4,0.2351821789321784,0.011649655667888711,1146.7625541125537
ENSG00000079805,DNM2,4,0.27820842352092384,0.11991177352280515,1925.5030303030308
ENSG00000075336,TIMM21,4,0.20111381673881687,0.0035733351310343053,443.27748917748914
ENSG00000162407,PLPP3,3,0.2286075036075034,0.01426081817776036,693.95
ENSG00000008300,CELSR3,3,0.23536952315361398,0.11448828308582305,10.5
ENSG00000125755,SYMPK,3,0.2860231782106785,0.21929900210234413,688.0
ENSG00000126254,RBM42,3,0.2365710678210676,0.03364375887400491,768.2645021645021
ENSG00000117448,AKR1A1,3,0.17719873245441414,0.0002449892456554717,365.0
ENSG00000010810,FYN,3,0.22623331529581533,0.018965787792224385,771.3833333333332
ENSG00000188157,AGRN,3,0.2837504509379512,0.19158837335424678,960.9999999999999
ENSG00000130227,XPO7,3,0.23058056211465297,0.05039381970038523,348.0
ENSG00000185236,RAB11B,3,0.278911886724387,0.20577793365554475,855.0
ENSG00000130758,MAP3K10,3,0.18504060648947027,0.004623787428158959,376.8666666666667
ENSG00000144744,UBA3,3,0.210664682539683,0.004551385894326088,1018.9727272727267
ENSG00000018699,TTC27,3,0.18055371080939256,0.0002207574734565062,685.6666666666667
ENSG00000100225,FBXO7,3,0.15730785943854111,0.0001477140743788862,521.0
ENSG00000106588,PSMA2,3,0.20886093073593137,0.0029310137000712715,634.3727272727273
ENSG00000284686,ENSG00000284686,3,0.2625135281385288,0.06004821847469381,1458.2898268398258
ENSG00000283977,ENSG00000283977,3,0.23387917322576404,0.05040621242345642,555.3166666666667
ENSG00000277363,SRCIN1,3,0.2235278925619837,0.022685476244607587,448.9030303030303
ENSG00000224848,ENSG00000224848,3,0.21944444444444472,0.018929285121284008,349.0
ENSG00000104490,NCALD,3,0.23048586514495595,0.03512119022905657,745.1666666666666
ENSG00000111877,MCM9,3,0.2396308867899778,0.045861127219399014,835.7790043290047
ENSG00000204310,AGPAT1,3,0.28538510101010134,0.18309029945001404,990.7645021645017
ENSG00000107201,RIGI,3,0.24462051521710637,0.06689717412327384,219.33333333333334
ENSG00000111540,RAB5B,3,0.30479797979797996,0.3678560014947363,0.0
ENSG00000108840,HDAC5,3,0.2197174668765581,0.024094132516864174,263.430303030303
ENSG00000259399,TGIF2-RAB5IF,2,0.17652437524596598,0.0002620828453259247,271.59999999999997
ENSG00000163162,RNF149,2,0.18346431031090127,0.006881818537992683,175.0
ENSG00000164292,RHOBTB3,2,0.2213476075691986,0.049558468503697425,175.0
ENSG00000164880,INTS1,2,0.2475425931391843,0.11021936823816053,31.066666666666713
ENSG00000165458,INPPL1,2,0.261638708513709,0.1303192779927926,171.27987012987012
ENSG00000168036,CTNNB1,2,0.16052755640823807,0.00020588626498734022,175.0
ENSG00000280561,ENSG00000280561,2,0.19846906565656589,0.0026511942236187394,460.44999999999993
ENSG00000170296,GABARAP,2,0.1528497859463768,3.91392665834759e-05,348.0
ENSG00000274602,PI4KAP1,2,0.2416713810179721,0.10933323020685706,0.0
ENSG00000171045,TSNARE1,2,0.1845400022956842,0.008703363054019855,0.0
ENSG00000171970,ZNF57,2,0.15572615515797314,0.0008190158529443813,175.0
ENSG00000204859,ZBTB48,2,0.2046493752459665,0.01685630631613122,350.0876623376619
ENSG00000175087,PDIK1L,2,0.23187680375180358,0.038199130345630654,23.166666666666668
ENSG00000181192,DHTKD1,2,0.1775773153614061,0.0008077611021522139,688.0
ENSG00000182087,TMEM259,2,0.22769906860815955,0.07943225488536743,16.333333333333332
ENSG00000288983,ENSG00000288983,2,0.1845400022956842,0.008703363054019855,0.0
ENSG00000258818,RNASE4,2,0.16156922307490468,0.00035665455167393416,175.0
ENSG00000186205,MTARC1,2,0.1362849902622631,2.6164734105757945e-05,175.0
ENSG00000258210,ENSG00000258210,2,0.21220914502164565,0.01676978940269192,413.7593073593074
ENSG00000186318,BACE1,2,0.1828780909746819,0.004018299925030249,175.0
ENSG00000226953,NCKAP5-AS2,2,0.18400092647251734,0.0005245362926346041,307.92186147186146
ENSG00000200795,RNU4-1,2,0.2213476075691986,0.049558468503697446,175.0
ENSG00000204231,RXRB,2,0.27641819985570026,0.22094009647375543,0.0
ENSG00000005486,RHBDD2,2,0.2170186032401945,0.02950008134873973,175.0
ENSG00000162601,MYSM1,2,0.21079791420700575,0.006670824222751444,376.4311688311688
ENSG00000105640,RPL18A,2,0.1333074280517462,6.932775414651667e-06,175.0
ENSG00000133773,CCDC59,2,0.21565656565656602,0.01835292103386168,175.0
ENSG00000131788,PIAS3,2,0.23539411976911967,0.0671345050131305,0.0
ENSG00000134668,SPOCD1,2,0.19638368260527375,0.01654093335825992,175.0
ENSG00000137267,TUBB2A,2,0.20174758953168073,0.009010791702213536,432.5666666666667
ENSG00000137942,FNBP1L,2,0.19716831463990575,0.0034599643001616267,485.71666666666675
ENSG00000125319,HROB,2,0.24403880526039634,0.09338251443727635,348.0
ENSG00000110400,NECTIN1,2,0.22674287518037498,0.020262010022179866,120.66666666666667
ENSG00000106665,CLIP2,2,0.18884400006559116,0.008041273559419427,24.333333333333332
ENSG00000088451,TGDS,2,0.1932947576413488,0.0036473705022049834,175.0
ENSG00000143418,CERS2,2,0.19200282041191147,0.005959350921419817,175.0
ENSG00000139746,RBM26,2,0.24958739177489198,0.09398387163147782,537.9593073593074
ENSG00000099904,ZDHHC8,2,0.24697441132100256,0.09343672609689968,508.22099567099525
ENSG00000161202,DVL3,2,0.2416713810179721,0.10933323020685703,0.0
ENSG00000105355,PLIN3,2,0.18353420569329654,0.0008499483277182475,277.5833333333333
ENSG00000103091,WDR59,2,0.1874959005640825,0.008926305083508205,175.0
ENSG00000035687,ADSS2,2,0.2170186032401945,0.0295000813487397,175.0
ENSG00000100918,REC8,2,0.2227815902531814,0.047914599762350664,175.0
ENSG00000103855,CD276,2,0.2649508477633483,0.11512660033181553,90.76666666666671
ENSG00000064490,RFXANK,2,0.23539411976911967,0.0671345050131305,0.0
ENSG00000146063,TRIM41,2,0.21645247113997143,0.018969744070653386,175.0
ENSG00000054983,GALC,2,0.18104728289387367,0.0014960619743585252,96.5
ENSG00000250158,ENSG00000250158,1,0.1595963695395511,0.001024394437329779,0.0
ENSG00000100897,DCAF11,1,0.18535824970484072,0.003908701789911215,0.0
ENSG00000256407,ENSG00000256407,1,0.1623065696929331,0.002843336521690685,0.0
ENSG00000242396,ENSG00000242396,1,0.16490192257237687,0.0015854528936155641,0.0
ENSG00000250057,ENSG00000250057,1,0.17512646759805844,0.0031548117343224553,0.0
ENSG00000233509,ENSG00000233509,1,0.18535824970484072,0.003908701789911215,0.0
ENSG00000243279,PRAF2,1,0.18899075987144184,0.007883389354428658,0.0
ENSG00000236209,ENSG00000236209,1,0.18169909320477504,0.007207281212866036,0.0
ENSG00000243056,EIF4EBP3,1,0.17665289256198344,0.004141708660560259,0.0
ENSG00000100429,HDAC10,1,0.15673967762035929,0.00019980261978473106,0.0
ENSG00000248673,LINC01331,1,0.1628359487734485,0.0006142455242549392,0.0
ENSG00000261058,ENSG00000261058,1,0.15303774508319942,0.001182963836496653,0.0
