source,native,name,p_value
GO:BP,GO:0008150,biological_process,2.629774369610673e-08
GO:BP,GO:0009987,cellular process,7.317431480708689e-08
GO:BP,GO:0044238,primary metabolic process,6.172975000153956e-05
GO:BP,GO:0008152,metabolic process,6.52735986540711e-05
GO:BP,GO:0043170,macromolecule metabolic process,0.012716495525731992
GO:BP,GO:0050896,response to stimulus,0.014176532959813125
GO:BP,GO:0050803,regulation of synapse structure or activity,0.02453457056949192
GO:BP,GO:0050789,regulation of biological process,0.030032189629546704
GO:BP,GO:0051716,cellular response to stimulus,0.030844339335325006
GO:BP,GO:0065007,biological regulation,0.03533689872979336
GO:BP,GO:0048518,positive regulation of biological process,0.03763455759124493
GO:CC,GO:0043229,intracellular organelle,1.6170456778790716e-10
GO:CC,GO:0043226,organelle,4.0980899497684543e-10
GO:CC,GO:0005622,intracellular anatomical structure,4.119335564157119e-09
GO:CC,GO:0005575,cellular_component,5.3939051045727e-09
GO:CC,GO:0043231,intracellular membrane-bounded organelle,5.814567695898805e-09
GO:CC,GO:0043227,membrane-bounded organelle,2.4415090071415084e-08
GO:CC,GO:0110165,cellular anatomical structure,2.649842699644728e-08
GO:CC,GO:0005737,cytoplasm,0.00012154779734035128
GO:CC,GO:0098793,presynapse,0.0017151650435215506
GO:CC,GO:0045202,synapse,0.010544495863406765
GO:CC,GO:0098984,neuron to neuron synapse,0.011798677615029816
GO:CC,GO:0030054,cell junction,0.012348044387443384
GO:CC,GO:0032991,protein-containing complex,0.013396313251524143
GO:CC,GO:0005794,Golgi apparatus,0.01628152427761076
GO:CC,GO:0005634,nucleus,0.03364470018764919
GO:MF,GO:0003674,molecular_function,2.766280771719453e-10
GO:MF,GO:0005515,protein binding,1.607671111215592e-09
GO:MF,GO:0005488,binding,8.733374296894056e-09
GO:MF,GO:0003824,catalytic activity,0.004816191605081389
KEGG,KEGG:00000,KEGG root term,4.842807009234297e-05
KEGG,KEGG:04072,Phospholipase D signaling pathway,0.0015850707220061188
