source,native,name,p_value
GO:CC,GO:0005575,cellular_component,0.003268908987477717
GO:CC,GO:0110165,cellular anatomical structure,0.008688924462665875
GO:CC,GO:0044666,MLL3/4 complex,0.012244192936218545
GO:CC,GO:0043229,intracellular organelle,0.01726134681342223
GO:CC,GO:0043226,organelle,0.029201803951801168
GO:CC,GO:0048188,Set1C/COMPASS complex,0.03064326738065774
GO:CC,GO:0005622,intracellular anatomical structure,0.031285895995635825
GO:MF,GO:0005488,binding,0.002322589968498471
GO:MF,GO:0005515,protein binding,0.003023534350721396
GO:MF,GO:0003674,molecular_function,0.006434358946568795
