 ,names,degree,harmonic,eigenvector_centrality,betweenness
ENSG00000122970,IFT81,7,0.2352534641918207,6.250500688778055e-05,3564.016666666667
ENSG00000089597,GANAB,6,0.24116977010812657,0.0020764372550131477,2040.0166666666673
ENSG00000118503,TNFAIP3,6,0.2139526189183723,1.0,879.5500000000004
ENSG00000104856,RELB,6,0.19961522495769068,0.9475105721476983,328.91666666666634
ENSG00000109320,NFKB1,6,0.20303653728311255,0.8847517915484793,413.05000000000086
ENSG00000101493,ZNF516,5,0.2151595740636836,0.20104870388182475,2307.816666666666
ENSG00000101367,MAPRE1,5,0.24991846053489944,0.0021433955256626013,2726.4833333333313
ENSG00000175115,PACS1,5,0.21388888888888893,0.00016177303989260524,980.4499999999994
ENSG00000100077,GRK3,5,0.16072918709904985,6.189779826093905e-07,731.0
ENSG00000131236,CAP1,5,0.24249836921069837,0.005082256120864477,2949.7000000000003
ENSG00000166147,FBN1,5,0.22752871177528727,0.04577882029431918,2048.6500000000005
ENSG00000144445,KANSL1L,5,0.21800678393144157,0.014204278388114125,1268.2333333333331
ENSG00000143093,STRIP1,5,0.1940939767994562,0.0017363552049257484,607.45
ENSG00000236869,ZKSCAN7-AS1,5,0.2027181152181152,1.9256679430516727e-05,1127.0
ENSG00000049249,TNFRSF9,5,0.18549777847723034,0.7005591984311283,124.63333333333321
ENSG00000114315,HES1,4,0.21753138414097326,0.14436283273122888,1467.066666666667
ENSG00000108691,CCL2,4,0.18226609767705632,0.6728382951370652,64.7666666666666
ENSG00000163541,SUCLG1,4,0.16481463741737698,0.0007358993888444463,705.0166666666664
ENSG00000123240,OPTN,4,0.19685375507293315,0.5894454446665744,614.7166666666662
ENSG00000136193,SCRN1,4,0.2098588625985886,0.0010778777619603929,785.9166666666666
ENSG00000125304,TM9SF2,4,0.18496788599528308,0.0747582334316252,524.3499999999999
ENSG00000170871,KIAA0232,4,0.18870530154776724,1.2674249872107178e-05,839.15
ENSG00000102921,N4BP1,4,0.2178489889106328,0.0013254233915991095,1851.8833333333334
ENSG00000102043,MTMR8,4,0.1484879275975166,0.004090895396269125,432.0
ENSG00000077150,NFKB2,4,0.2095644652151502,0.6449635847434101,1297.2166666666662
ENSG00000034677,RNF19A,4,0.21224302714028742,0.06006062316207796,1987.9833333333327
ENSG00000237978,KCNMB2-AS1,4,0.17950778293244038,4.785634405071784e-06,1210.3999999999999
ENSG00000070831,CDC42,4,0.23117797347249425,0.00048207634288562805,3239.5666666666657
ENSG00000197584,KCNMB2,4,0.15648109500849203,1.6710155084653223e-06,289.0
ENSG00000179134,SAMD4B,4,0.2206240487062405,0.0014595587898117801,1744.266666666667
ENSG00000186522,SEPTIN10,3,0.16468693026912182,0.014475752481193125,848.0
ENSG00000186615,KTN1-AS1,3,0.17190026487971663,0.0002777135836240184,823.15
ENSG00000159921,GNE,3,0.21692018027634472,0.0040902945316962725,1029.7333333333331
ENSG00000153113,CAST,3,0.19882360789895043,0.01218194004876395,1031.2500000000002
ENSG00000166949,SMAD3,3,0.22858625392871995,0.00016638863177069455,3532.2666666666664
ENSG00000204764,RANBP17,3,0.20971703334717037,0.000406049980507233,1513.8500000000008
ENSG00000152234,ATP5F1A,3,0.23669819525983934,0.0009306717226122078,2971.9833333333327
ENSG00000144559,TAMM41,3,0.1919992488485638,0.014737933337859816,755.6833333333334
ENSG00000205133,TRIQK,3,0.1799149290587645,2.880746236688405e-05,796.2333333333332
ENSG00000161558,TMEM143,3,0.18503370678028194,0.01977099762323929,264.94999999999993
ENSG00000186088,GSAP,3,0.1700642584204226,0.1567958721212654,473.8166666666666
ENSG00000263766,KPNB1-DT,3,0.19746016920674456,0.004006175756610976,849.6833333333332
ENSG00000164916,FOXK1,3,0.13737278703032132,1.6400726412753463e-07,289.0
ENSG00000131724,IL13RA1,3,0.18629929811436652,0.012174408335403975,431.0
ENSG00000006125,AP2B1,3,0.1993970071024866,0.0550877569722164,795.9333333333333
ENSG00000073584,SMARCE1,3,0.2000847516258475,0.0013597371430404338,498.44999999999993
ENSG00000104129,DNAJC17,3,0.16703224477197065,5.10233869138708e-06,289.0
ENSG00000055208,TAB2,3,0.19824975253057447,1.8814523267894482e-05,683.9166666666669
ENSG00000122512,PMS2,3,0.18384148195792013,0.05375145846414664,1111.0
ENSG00000087502,ERGIC2,3,0.17297386783688132,0.00036981191457066275,251.7833333333334
ENSG00000087074,PPP1R15A,3,0.20464921303962397,0.47797764263824905,994.8166666666664
ENSG00000181472,ZBTB2,2,0.16210726107986367,4.692312339036153e-06,145.0
ENSG00000185340,GAS2L1,2,0.14653001108480557,0.009832343482833789,263.76666666666665
ENSG00000185070,FLRT2,2,0.18002075930158104,0.011417165360775071,145.0
ENSG00000185049,NELFA,2,0.17690545755614234,0.00050911852276033,15.5
ENSG00000131650,KREMEN2,2,0.1641961349153128,0.3882188292464054,0.5333333333333333
ENSG00000175221,MED16,2,0.13914443623347716,0.0001835321434085197,145.0
ENSG00000096093,EFHC1,2,0.19288445572692148,1.5850963623221286e-05,1294.3999999999999
ENSG00000100906,NFKBIA,2,0.16978512355224656,0.43160718217442656,0.0
ENSG00000103502,CDIPT,2,0.16537182376223453,0.00015268261030382046,88.75000000000001
ENSG00000170545,SMAGP,2,0.15259650927459126,0.03925089333961967,275.9333333333333
ENSG00000169220,RGS14,2,0.1762759500773197,0.0050662656910496935,224.95000000000002
ENSG00000100528,CNIH1,2,0.18579187175077566,0.00037763447322025374,906.9999999999999
ENSG00000090060,PAPOLA,2,0.15309640891832665,0.018644585152715405,145.0
ENSG00000128595,CALU,2,0.21146222498962222,0.015345037437390631,1731.366666666666
ENSG00000189171,S100A13,2,0.15563962293414327,0.0030362781793254997,145.0
ENSG00000167774,ENSG00000167774,2,0.1393555075061923,0.003610229768632556,145.0
ENSG00000198478,SH3BGRL2,2,0.1995144695487161,0.0008358963447396019,1004.7500000000001
ENSG00000204590,GNL1,2,0.18217017001263558,1.558864983693662e-05,145.0
ENSG00000226763,SRRM5,2,0.1889931605685029,0.003066477702720219,958.0833333333335
ENSG00000229688,CRPPA-AS1,2,0.16246603472630855,4.802585386537944e-06,145.0
ENSG00000060971,ACAA1,2,0.15893613616216343,0.00012307865622895845,53.53333333333332
ENSG00000255154,HTD2,2,0.1495859353736066,0.0024894521749486563,295.5166666666667
ENSG00000257526,ENSG00000257526,2,0.14963177993999885,1.5209265499546885e-06,0.0
ENSG00000283240,ENSG00000283240,2,0.1801734604816795,0.0010834363830328987,36.41666666666667
ENSG00000291091,ENSG00000291091,2,0.16246603472630855,4.802585386535962e-06,145.0
ENSG00000168303,MPLKIP,2,0.1739698657506874,0.003542524559281993,145.0
ENSG00000090316,MAEA,2,0.1825816877186739,0.00010243489103158856,770.9833333333332
ENSG00000152580,IGSF10,2,0.17513209773483718,0.01880511305491269,0.0
ENSG00000162430,SELENON,2,0.1628440623303634,3.197301721163688e-06,421.59999999999997
ENSG00000008517,IL32,2,0.15469364718458176,0.32351710865719663,0.0
ENSG00000123374,CDK2,2,0.15932682234052073,1.2731089005949287e-06,555.4
ENSG00000159377,PSMB4,2,0.1744891524001111,0.22602189858572397,149.60000000000002
ENSG00000166971,AKTIP,2,0.15166388025977035,8.989617218292694e-07,301.59999999999997
ENSG00000159792,PSKH1,2,0.1739698657506874,0.003542524559282028,145.0
ENSG00000110536,PTPMT1,2,0.17863418925062735,0.0003640116532038082,145.0
ENSG00000106266,SNX8,2,0.1511221655057269,7.184535541812074e-06,145.0
