 ,names,degree,harmonic,eigenvector_centrality,betweenness
ENSG00000091164,TXNL1,9,0.2741380446964207,1.0,5820.81428571428
ENSG00000152154,TMEM178A,8,0.23333571391947044,0.6277152261572909,1948.10238095238
ENSG00000137726,FXYD6,7,0.24536499879139478,0.15265481149139518,3444.0023809523805
ENSG00000104341,LAPTM4B,6,0.2471722299133469,0.6586166994844693,2479.309523809525
ENSG00000135052,GOLM1,6,0.2000585990433712,0.027618364719505125,1756.3000000000009
ENSG00000142864,SERBP1,6,0.23278378417972337,0.03817229300271627,4099.13333333333
ENSG00000130669,PAK4,6,0.23756546611876592,0.14819459112961972,2187.499999999999
ENSG00000177733,HNRNPA0,5,0.2353198409035973,0.4440136932124853,2429.599999999999
ENSG00000241973,PI4KA,5,0.18775963179516525,0.013793458693426441,1158.0
ENSG00000118200,CAMSAP2,5,0.243185480622029,0.11232022096070111,3219.8023809523797
ENSG00000054282,SDCCAG8,5,0.22159979050842066,0.058329273451658926,2852.383333333333
ENSG00000107566,ERLIN1,5,0.24513554691219688,0.48567105073963884,3436.759523809523
ENSG00000102572,STK24,5,0.24553218918701156,0.13029820147896143,3955.6690476190474
ENSG00000198373,WWP2,5,0.2149085122435382,0.1438347932590077,1685.0690476190475
ENSG00000133704,IPO8,5,0.19186095911984297,0.019867092612170522,1392.2500000000002
ENSG00000120690,ELF1,5,0.23787970348884063,0.41092714644891937,2304.442857142856
ENSG00000136238,RAC1,5,0.18758634202796703,0.011906388758161968,2226.233333333333
ENSG00000170606,HSPA4,4,0.21816185788267098,0.03490120675514947,2676.3
ENSG00000137513,NARS2,4,0.20339434958724353,0.05680065315533172,1208.8
ENSG00000165934,CPSF2,4,0.21362098138747976,0.18111397708505503,2170.833333333335
ENSG00000116754,SRSF11,4,0.21263816555694814,0.13620288507218767,1291.9785714285717
ENSG00000181163,NPM1,4,0.1926541168926961,0.013711513744909792,968.0
ENSG00000043093,DCUN1D1,4,0.18131221570307904,0.06454094277026812,777.0
ENSG00000081019,RSBN1,4,0.22168036419305473,0.11450699168817077,1516.6428571428576
ENSG00000071564,TCF3,4,0.1595300920174015,0.0016690911819122176,1330.2333333333336
ENSG00000100139,MICALL1,4,0.1824494033884902,0.02281014021968754,937.2499999999998
ENSG00000106263,EIF3B,4,0.2104286153778548,0.08581669401823451,1993.1999999999985
ENSG00000143870,PDIA6,4,0.17116896076286964,0.004407423699991412,1678.2333333333333
ENSG00000196405,EVL,4,0.2091189267585215,0.05364277931395643,765.1690476190474
ENSG00000154277,UCHL1,4,0.21646340123497565,0.09855152160351667,1185.3761904761905
ENSG00000065978,YBX1,4,0.19748450928654024,0.015227269504990246,1111.0000000000002
ENSG00000146842,TMEM209,4,0.21259201881029385,0.2743568547632978,1190.578571428572
ENSG00000125977,EIF2S2,4,0.2178313226536582,0.06587189010003797,2526.766666666667
ENSG00000250842,ENSG00000250842,4,0.19663830247586636,0.22458592380298656,725.5
ENSG00000133142,TCEAL4,3,0.16535013210140104,0.004908273438678484,391.0
ENSG00000185722,ANKFY1,3,0.22497015111228338,0.3387815133157252,1471.366666666666
ENSG00000163517,HDAC11,3,0.21364136427588262,0.22048662368018987,1401.0833333333333
ENSG00000135148,TRAFD1,3,0.18529371080132537,0.0470986206301648,565.1666666666666
ENSG00000138399,FASTKD1,3,0.19349367496575648,0.06128674651235355,1280.5833333333335
ENSG00000141385,AFG3L2,3,0.16840174771646846,0.008085790629157305,958.1000000000001
ENSG00000141543,EIF4A3,3,0.18808754697079616,0.02444739073521069,1453.5166666666664
ENSG00000144736,SHQ1,3,0.21930344049633416,0.2223993094646744,1164.342857142857
ENSG00000277258,PCGF2,3,0.18657257857765516,0.02400909628221355,559.4166666666667
ENSG00000171714,ANO5,3,0.18012527517603705,0.04977724135031141,584.0
ENSG00000150768,DLAT,3,0.21328678371825627,0.15089762541066598,1001.0428571428571
ENSG00000276293,PIP4K2B,3,0.205491279729859,0.026807323584356082,2877.6333333333328
ENSG00000150455,TIRAP,3,0.19721068553555915,0.01870847696988015,1094.7
ENSG00000163697,APBB2,3,0.15566640071716198,0.007352493849020948,391.0
ENSG00000127586,CHTF18,3,0.1675473004153206,0.01001297048009248,612.5833333333331
ENSG00000112367,FIG4,3,0.17375220662022697,0.009786537785140919,651.5166666666668
ENSG00000165119,HNRNPK,3,0.21506782839270203,0.15332084850945518,1917.2666666666655
ENSG00000256087,ZNF432,3,0.19841507899883584,0.030995492185043626,1333.416666666667
ENSG00000250979,TRPA2P,3,0.1748297528754384,0.027661676291134363,391.0
ENSG00000086062,B4GALT1,3,0.2145918942873264,0.040136528624615246,1848.8666666666672
ENSG00000109618,SEPSECS,3,0.14751948559055145,0.005501547348189376,391.0
ENSG00000077254,USP33,3,0.19746632386226345,0.15767826322742695,584.0
ENSG00000100580,TMED8,3,0.16040719010262133,0.0027359241544413484,388.1833333333334
ENSG00000100380,ST13,3,0.20726591513393625,0.2116399650259373,426.3666666666671
ENSG00000114054,PCCB,3,0.18316669230374855,0.028382873952261408,811.7833333333338
