 ,names,degree,harmonic,eigenvector_centrality,betweenness
ENSG00000244405,ETV5,12,0.34735588972431064,1.0,1800.5333333333328
ENSG00000186007,LEMD1,6,0.3032205513784461,0.5904333256100778,873.516666666667
ENSG00000144034,TPRKB,5,0.24830827067669173,0.006931934227695805,526.1666666666665
ENSG00000281406,BLACAT1,5,0.27340852130325816,0.5031951574345253,112.24999999999997
ENSG00000077782,FGFR1,5,0.31167919799498733,0.4742250030500329,1712.1999999999996
ENSG00000231304,SGO1-AS1,5,0.2212425001898683,0.00017264093559254105,407.5
ENSG00000117069,ST6GALNAC5,5,0.2881328320802005,0.39509909846542673,922.0500000000005
ENSG00000198369,SPRED2,4,0.26606516290726817,0.35067234159962457,111.5
ENSG00000145979,TBC1D7,4,0.2483792815371764,0.0016354944229818428,898.3333333333331
ENSG00000136158,SPRY2,4,0.27289473684210536,0.4643164877240791,43.16666666666667
ENSG00000147133,TAF1,4,0.1945507708665601,0.00011015881886984701,279.0
ENSG00000164056,SPRY1,4,0.2598496240601505,0.3882639046611718,82.93333333333331
ENSG00000165322,ARHGAP12,4,0.2525396825396825,0.028067025099112814,627.0
ENSG00000143207,COP1,4,0.19058973190552111,0.0014835661079289043,279.0
ENSG00000006468,ETV1,4,0.26413533834586467,0.3098166850984258,367.0
ENSG00000198839,ZNF277,4,0.23680527075263916,0.0003854541593994081,705.9666666666667
ENSG00000205269,TMEM170B,4,0.25486215538847123,0.006588297896707435,838.5
ENSG00000221909,FAM200A,4,0.22238512949039232,0.001689065717318159,267.1666666666667
ENSG00000091490,SEL1L3,4,0.3011027568922307,0.11646820805648082,2124.5333333333333
ENSG00000104660,LEPROTL1,4,0.19650717703349255,0.01566899919543847,369.0
ENSG00000231160,KLF3-AS1,4,0.2580952380952382,0.3251593506165185,160.09999999999997
ENSG00000083720,OXCT1,4,0.25813283208020044,0.028128302863706652,649.3666666666666
ENSG00000147454,SLC25A37,3,0.2301055669476721,0.0004414040129557375,525.3333333333334
ENSG00000144136,SLC20A1,3,0.24349624060150385,0.13576146653446097,622.0
ENSG00000274259,SYNGAP1-AS1,3,0.2744110275689223,0.027152541732152004,1301.6666666666667
ENSG00000274211,SOCS7,3,0.1997429179008124,0.0002651431265032682,456.0
ENSG00000164142,FHIP1A,3,0.22411445279866304,0.02210799784653114,607.3
ENSG00000153266,FEZF2,3,0.20815789473684174,0.0014208284615651514,348.70000000000005
ENSG00000165338,HECTD2,3,0.24568922305764426,0.0917550505849201,743.8000000000001
ENSG00000175832,ETV4,3,0.251328320802005,0.3700236117781706,5.583333333333333
ENSG00000183087,GAS6,3,0.2051420217209688,0.022055497293733982,124.33333333333334
ENSG00000198130,HIBCH,3,0.1617710651921178,0.0015635867786408504,187.0
ENSG00000169764,UGP2,3,0.22634161160476934,0.00115073972523626,812.9666666666666
ENSG00000111731,C2CD5,3,0.26080200501253137,0.29572098749879294,534.0
ENSG00000106853,PTGR1,3,0.2087563605984657,0.03114449262854464,454.0
ENSG00000135372,NAT10,3,0.22075301891091342,0.00045833634690992114,448.8333333333334
ENSG00000139318,DUSP6,3,0.251328320802005,0.383164810912311,0.6666666666666666
ENSG00000087053,MTMR2,3,0.17355609302977706,6.067943965519836e-05,187.0
ENSG00000120875,DUSP4,3,0.24957393483709273,0.36545092724351064,0.5
ENSG00000196476,C20orf96,2,0.20327181590339458,0.0004485585340013578,93.0
ENSG00000197417,SHPK,2,0.2156766917293232,0.06504447316179701,450.0
ENSG00000178338,ZNF354B,2,0.20928571428571413,0.06780953026877971,186.0
ENSG00000117751,PPP1R8,2,0.16323536113009796,0.003422333049026783,94.0
ENSG00000107242,PIP5K1B,2,0.2199791144527984,0.08629528187815377,94.0
ENSG00000170743,SYT9,2,0.17591820460241483,0.014810569174410768,94.0
ENSG00000058866,DGKG,2,0.24431077694235584,0.2852212337773503,0.0
ENSG00000165629,ATP5F1C,2,0.20988000303789742,0.006172653967094533,364.0
ENSG00000119711,ALDH6A1,2,0.20126262626262595,0.00033285070768615364,251.36666666666667
ENSG00000086589,RBM22,2,0.20572263993316595,0.006143622786803292,94.0
ENSG00000163006,CCDC138,2,0.17906774512037635,0.006832203616308552,276.0
ENSG00000131379,C3orf20,2,0.18782790309106084,0.009225059883517898,26.999999999999996
ENSG00000132849,PATJ,2,0.21314954051796134,0.004858384650787234,553.9666666666666
ENSG00000214078,CPNE1,2,0.1665385491701281,5.7911042896616606e-05,94.0
ENSG00000115468,EFHD1,2,0.22003759398496217,0.006172349020742156,366.20000000000005
