source,native,name,p_value
GO:BP,GO:0008150,biological_process,9.493038804697878e-13
GO:BP,GO:0009987,cellular process,2.4730469474394566e-10
GO:BP,GO:0008152,metabolic process,0.0029946458628506245
GO:BP,GO:0050794,regulation of cellular process,0.0034163937574801136
GO:BP,GO:0050789,regulation of biological process,0.01118980094405543
GO:BP,GO:0044238,primary metabolic process,0.014432340037693486
GO:BP,GO:0065007,biological regulation,0.01564682889341292
GO:CC,GO:0005575,cellular_component,9.693075860498462e-17
GO:CC,GO:0110165,cellular anatomical structure,6.337853914313932e-16
GO:CC,GO:0005622,intracellular anatomical structure,3.3900056161443864e-14
GO:CC,GO:0043226,organelle,1.3813425808129173e-10
GO:CC,GO:0043229,intracellular organelle,4.679845887914421e-10
GO:CC,GO:0043227,membrane-bounded organelle,8.99297637411847e-08
GO:CC,GO:0005737,cytoplasm,3.513875269979198e-07
GO:CC,GO:0043231,intracellular membrane-bounded organelle,2.5655705732838702e-05
GO:CC,GO:0031090,organelle membrane,0.014990297265200805
GO:CC,GO:0005773,vacuole,0.047347382725279344
GO:MF,GO:0003674,molecular_function,1.2841713579966328e-15
GO:MF,GO:0005488,binding,1.69968357355826e-11
GO:MF,GO:0005515,protein binding,3.5305431002245116e-06
GO:MF,GO:0015295,solute:proton symporter activity,0.043569562381475746
GO:MF,GO:0005280,amino acid:proton symporter activity,0.04991560777806617
KEGG,KEGG:00000,KEGG root term,0.0003742812042270355
KEGG,KEGG:05131,Shigellosis,0.01469073187479383
