source,native,name,p_value
GO:BP,GO:0008150,biological_process,3.005054436215248e-09
GO:BP,GO:0009987,cellular process,4.807003968392315e-09
GO:BP,GO:0008152,metabolic process,0.0011961703175987757
GO:BP,GO:0065007,biological regulation,0.002330131657746269
GO:BP,GO:0050789,regulation of biological process,0.006949722430763161
GO:BP,GO:0050794,regulation of cellular process,0.007378684347571243
GO:BP,GO:0009058,biosynthetic process,0.018372864134121928
GO:BP,GO:0044238,primary metabolic process,0.02551002734911568
GO:CC,GO:0005622,intracellular anatomical structure,2.1623942595516105e-12
GO:CC,GO:0005575,cellular_component,8.940138173958476e-12
GO:CC,GO:0110165,cellular anatomical structure,6.265772462647556e-11
GO:CC,GO:0043229,intracellular organelle,1.105107953530854e-10
GO:CC,GO:0043226,organelle,3.03667565691908e-10
GO:CC,GO:0043227,membrane-bounded organelle,5.108728622256672e-10
GO:CC,GO:0043231,intracellular membrane-bounded organelle,1.9198756450835354e-09
GO:CC,GO:0005634,nucleus,4.4551541976492744e-07
GO:CC,GO:0005737,cytoplasm,1.8042941863575518e-06
GO:CC,GO:0005829,cytosol,6.542555719667746e-05
GO:CC,GO:0070013,intracellular organelle lumen,0.00835605737641151
GO:CC,GO:0043233,organelle lumen,0.00835605737641151
GO:CC,GO:0031974,membrane-enclosed lumen,0.00835605737641151
GO:CC,GO:0031981,nuclear lumen,0.011273607072142321
GO:CC,GO:0005654,nucleoplasm,0.019962127841780884
GO:CC,GO:0031967,organelle envelope,0.03589107166839433
GO:MF,GO:0005488,binding,1.1189681964488694e-13
GO:MF,GO:0003674,molecular_function,6.105271354053697e-13
GO:MF,GO:0005515,protein binding,1.360854195065802e-11
GO:MF,GO:0043167,ion binding,0.011132769911808626
GO:MF,GO:0036094,small molecule binding,0.01963162258019264
GO:MF,GO:0003824,catalytic activity,0.03431647177059427
