source,native,name,p_value
GO:BP,GO:0008150,biological_process,1.852863813275839e-11
GO:BP,GO:0009987,cellular process,6.333465130456001e-10
GO:BP,GO:0008152,metabolic process,4.500212280990406e-05
GO:BP,GO:0009058,biosynthetic process,6.774153156401821e-05
GO:BP,GO:0044238,primary metabolic process,0.00010581938757893155
GO:BP,GO:0043170,macromolecule metabolic process,0.005319415713320011
GO:BP,GO:0034654,nucleobase-containing compound biosynthetic process,0.008654531340904877
GO:BP,GO:0019222,regulation of metabolic process,0.014310766671640324
GO:BP,GO:0065007,biological regulation,0.015405232927995581
GO:BP,GO:0010795,regulation of ubiquinone biosynthetic process,0.022394206972529043
GO:BP,GO:0006139,nucleobase-containing compound metabolic process,0.025127510940751455
GO:CC,GO:0110165,cellular anatomical structure,1.3469749153326477e-16
GO:CC,GO:0005575,cellular_component,2.683585065375904e-16
GO:CC,GO:0043229,intracellular organelle,1.3974049259559443e-11
GO:CC,GO:0043226,organelle,1.6978637965698153e-11
GO:CC,GO:0005622,intracellular anatomical structure,2.4335621667875274e-11
GO:CC,GO:0043227,membrane-bounded organelle,4.8838074613826146e-11
GO:CC,GO:0043231,intracellular membrane-bounded organelle,3.907251537646537e-09
GO:CC,GO:0005634,nucleus,3.753616095479644e-06
GO:CC,GO:0005829,cytosol,0.0002221490835900814
GO:CC,GO:0005654,nucleoplasm,0.001308814978726905
GO:CC,GO:1903754,cortical microtubule plus-end,0.003445262611158314
GO:CC,GO:1904511,cytoplasmic microtubule plus-end,0.003445262611158314
GO:CC,GO:0031981,nuclear lumen,0.0034599256937650614
GO:CC,GO:0005737,cytoplasm,0.004213049117970573
GO:CC,GO:0016020,membrane,0.005728889402164786
GO:CC,GO:0070013,intracellular organelle lumen,0.007691045768306496
GO:CC,GO:0043233,organelle lumen,0.007691045768306496
GO:CC,GO:0031974,membrane-enclosed lumen,0.007691045768306496
GO:CC,GO:0055028,cortical microtubule,0.010311745526348904
GO:CC,GO:0005739,mitochondrion,0.013096047156950053
GO:MF,GO:0003674,molecular_function,3.587641289416336e-13
GO:MF,GO:0005488,binding,6.9039625497896e-12
GO:MF,GO:0005515,protein binding,1.795515908950164e-11
GO:MF,GO:0003676,nucleic acid binding,0.018338613637600646
GO:MF,GO:0043167,ion binding,0.019609682044339546
GO:MF,GO:0019899,enzyme binding,0.035296369897135964
GO:MF,GO:0036094,small molecule binding,0.0369594315941744
