 ,names,degree,harmonic,eigenvector_centrality,betweenness
ENSG00000106299,WASL,8,0.2693997687375171,1.0,3082.166666666667
ENSG00000213722,DDAH2,8,0.2599359066246487,0.16792338648192406,3721.6666666666665
ENSG00000249592,PCGF3-AS1,6,0.224028363101211,0.1950380224709161,2438.166666666667
ENSG00000117419,ERI3,6,0.24916955744770383,0.652715053794281,1913.0000000000007
ENSG00000130340,SNX9,6,0.24594165951781913,0.13743969245472193,2709.833333333333
ENSG00000070778,PTPN21,6,0.24496478503101057,0.5391949269671866,2010.1666666666677
ENSG00000239883,PARGP1,5,0.1514859129097538,0.0037328273959380738,1026.0
ENSG00000129003,VPS13C,5,0.1995573043586288,0.08143028502837837,1841.5
ENSG00000277462,ZNF670,5,0.25722695259119144,0.8682824161311334,1338.4999999999998
ENSG00000110422,HIPK3,5,0.2650294334069167,0.625672129701675,3688.8333333333326
ENSG00000074695,LMAN1,5,0.18389768803676076,0.007656935185752696,947.166666666667
ENSG00000156026,MCU,5,0.23606380742142372,0.30401704599319507,2826.000000000001
ENSG00000066933,MYO9A,5,0.20745071705336618,0.025541500953781222,1540.0000000000005
ENSG00000136848,DAB2IP,5,0.19935184388826774,0.043589821601549374,1325.666666666666
ENSG00000261824,LINC00662,5,0.19276781900954085,0.011757187868705277,985.1666666666672
ENSG00000140455,USP3,5,0.2063136091281787,0.10362882246923863,1309.3333333333335
ENSG00000138792,ENPEP,5,0.1904740219309755,0.025401614734897358,739.0
ENSG00000141562,NARF,5,0.19212965107004837,0.02565584466690077,883.0
ENSG00000198815,FOXJ3,5,0.21745338914213105,0.11804060279581265,739.0
ENSG00000173889,PHC3,5,0.22617303594124827,0.12292807199679137,1841.0
ENSG00000109265,CRACD,4,0.24417997381573592,0.15095714424321557,2489.166666666667
ENSG00000108587,GOSR1,4,0.2585258927974161,0.28547553114204083,4194.666666666666
ENSG00000185278,ZBTB37,4,0.23829568150760266,0.3899637720224173,2111.666666666668
ENSG00000101191,DIDO1,4,0.21405707978555666,0.24441405384586548,1355.8333333333335
