source,native,name,p_value
GO:BP,GO:0008150,biological_process,7.3626079442329e-21
GO:BP,GO:0009987,cellular process,2.140209235418787e-19
GO:BP,GO:0065007,biological regulation,6.3294731185157335e-09
GO:BP,GO:0050789,regulation of biological process,6.738092281605414e-08
GO:BP,GO:0006810,transport,1.5562056367859723e-07
GO:BP,GO:0008152,metabolic process,1.6756635819736983e-07
GO:BP,GO:0051179,localization,3.4793929694219013e-07
GO:BP,GO:0051234,establishment of localization,2.614207299355151e-06
GO:BP,GO:0050794,regulation of cellular process,5.609803621423293e-06
GO:BP,GO:0006996,organelle organization,6.1773329710214126e-06
GO:BP,GO:0051641,cellular localization,8.651745784469066e-06
GO:BP,GO:0071840,cellular component organization or biogenesis,1.374527155375472e-05
GO:BP,GO:0044238,primary metabolic process,2.517938609250965e-05
GO:BP,GO:0046907,intracellular transport,4.081328019243535e-05
GO:BP,GO:0008104,protein localization,4.575309620630366e-05
GO:BP,GO:0070727,cellular macromolecule localization,5.165635683181698e-05
GO:BP,GO:0051649,establishment of localization in cell,8.144196037206472e-05
GO:BP,GO:0033036,macromolecule localization,0.0002056013393159597
GO:BP,GO:0016043,cellular component organization,0.0004882063495982715
GO:BP,GO:0043170,macromolecule metabolic process,0.0005916473919514217
GO:CC,GO:0110165,cellular anatomical structure,3.990037863477057e-27
GO:CC,GO:0005575,cellular_component,1.1201103782025429e-26
GO:CC,GO:0005622,intracellular anatomical structure,2.7381800035868747e-20
GO:CC,GO:0043227,membrane-bounded organelle,8.734732308395805e-17
GO:CC,GO:0043229,intracellular organelle,1.468143036338596e-16
GO:CC,GO:0043226,organelle,1.6180545849628006e-16
GO:CC,GO:0043231,intracellular membrane-bounded organelle,2.4399658112906303e-16
GO:CC,GO:0005737,cytoplasm,5.230814244872168e-15
GO:CC,GO:0016020,membrane,5.649004392962645e-09
GO:CC,GO:0005829,cytosol,4.821187409127349e-08
GO:CC,GO:0005634,nucleus,2.4406142484987173e-07
GO:CC,GO:0043228,membraneless organelle,5.245944225800252e-07
GO:CC,GO:0043232,intracellular membraneless organelle,5.245944225800252e-07
GO:CC,GO:0070013,intracellular organelle lumen,1.740291305475006e-06
GO:CC,GO:0043233,organelle lumen,1.740291305475006e-06
GO:CC,GO:0031974,membrane-enclosed lumen,1.740291305475006e-06
GO:CC,GO:0012505,endomembrane system,5.12960090952823e-06
GO:CC,GO:0031982,vesicle,1.5309200731529524e-05
GO:CC,GO:0032991,protein-containing complex,7.582974954450732e-05
GO:CC,GO:0031410,cytoplasmic vesicle,0.0005062922072318905
GO:MF,GO:0003674,molecular_function,3.5790516979627317e-22
GO:MF,GO:0005488,binding,5.5280277852914515e-18
GO:MF,GO:0005515,protein binding,1.6883668811572678e-17
GO:MF,GO:0043167,ion binding,0.00126414869974045
GO:MF,GO:0003824,catalytic activity,0.0013495479588567193
GO:MF,GO:0019899,enzyme binding,0.0015445216084376315
GO:MF,GO:0036094,small molecule binding,0.0030040521915088037
GO:MF,GO:0032555,purine ribonucleotide binding,0.003773132362470173
GO:MF,GO:0032553,ribonucleotide binding,0.004307713501574493
GO:MF,GO:0060090,molecular adaptor activity,0.0044121233733877465
GO:MF,GO:0097367,carbohydrate derivative binding,0.005732403487686085
GO:MF,GO:0035639,purine ribonucleoside triphosphate binding,0.006860494669247771
GO:MF,GO:0017076,purine nucleotide binding,0.00838616476058361
GO:MF,GO:0000166,nucleotide binding,0.00994672440584649
GO:MF,GO:1901363,heterocyclic compound binding,0.010414097332099739
GO:MF,GO:1901265,nucleoside phosphate binding,0.011372517941740679
GO:MF,GO:0004830,tryptophan-tRNA ligase activity,0.01653542161070321
GO:MF,GO:0043168,anion binding,0.02079063404032195
GO:MF,GO:0045296,cadherin binding,0.03620083997575134
GO:MF,GO:0004812,aminoacyl-tRNA ligase activity,0.04440085684720236
KEGG,KEGG:00000,KEGG root term,5.350727212081457e-08
KEGG,KEGG:04150,mTOR signaling pathway,0.001002545571510987
KEGG,KEGG:04140,Autophagy - animal,0.0017235379470862868
KEGG,KEGG:00970,Aminoacyl-tRNA biosynthesis,0.006238825873325756
