 ,names,degree,harmonic,eigenvector_centrality,betweenness
ENSG00000136535,TBR1,67,0.6652462121212117,1.0,4446.431785207147
ENSG00000167178,ISLR2,50,0.6035984848484842,0.8139179517009021,2127.5728927936902
ENSG00000277268,LHX1-DT,45,0.5841856060606053,0.7053314799990886,1787.6556993766833
ENSG00000168843,FSTL5,41,0.5703598484848479,0.5980123980157254,2012.8817607284939
ENSG00000189056,RELN,40,0.5778409090909084,0.6286557074355582,2106.266868945116
ENSG00000175426,PCSK1,36,0.5506628787878781,0.43675092970559964,1564.700539296377
ENSG00000144290,SLC4A10,23,0.5028409090909081,0.42443886675986453,511.83583679201314
ENSG00000273706,LHX1,23,0.49763257575757464,0.43457076618209584,480.3674808186153
ENSG00000075429,CACNG5,18,0.4803030303030292,0.32801348309274614,441.39539232045206
ENSG00000148123,PLPPR1,18,0.4924242424242415,0.25915203690969446,1011.2810711569745
ENSG00000125851,PCSK2,17,0.4586174242424237,0.17884722405628775,496.7115786459846
ENSG00000187122,SLIT1,17,0.47992424242424114,0.3490208408018973,546.3267688168966
ENSG00000250007,GJD2-DT,15,0.47414772727272625,0.30681155897953255,422.64477480771166
ENSG00000174948,GPR149,13,0.46306818181818094,0.26056325319208246,311.0548293305638
ENSG00000260848,ENSG00000260848,13,0.46515151515151426,0.287874657067236,213.3242495515626
ENSG00000164483,SAMD3,13,0.4610795454545447,0.28497563711822793,142.77603267765681
ENSG00000286800,ENSG00000286800,12,0.45047348484848443,0.2753557995981432,233.45896921305584
ENSG00000156113,KCNMA1,10,0.45236742424242365,0.27906120433201975,109.3664106192778
ENSG00000074211,PPP2R2C,10,0.45899621212121133,0.22534936802744987,347.6262078606239
ENSG00000130558,OLFM1,10,0.4071969696969709,0.11031406685005836,135.39078967558063
ENSG00000106069,CHN2,10,0.456723484848484,0.22186942903619497,1052.5019744673916
ENSG00000257935,LHX5-AS1,9,0.4503787878787872,0.23425959288684525,1371.373914097743
ENSG00000120457,KCNJ5,9,0.4367424242424242,0.23869500263950966,119.81903743000431
ENSG00000261436,ENSG00000261436,9,0.44715909090909045,0.19975261825021431,88.9231221442016
ENSG00000287968,ENSG00000287968,9,0.4284090909090912,0.19346407741312327,175.33271819517086
ENSG00000104888,SLC17A7,8,0.42964015151515167,0.16614397652149202,75.94670815588302
ENSG00000182836,PLCXD3,8,0.4504734848484842,0.18244157233808464,428.96467873338355
ENSG00000222000,ENSG00000222000,8,0.4320075757575758,0.20519518483173826,41.79214718113354
ENSG00000089116,LHX5,8,0.43835227272727245,0.22380138323171792,153.6100375226858
ENSG00000286736,ENSG00000286736,7,0.43967803030303004,0.1637747313125352,532.5783873961012
ENSG00000170370,EMX2,7,0.33200757575757595,0.01859160270076996,1065.3180477647654
ENSG00000117154,IGSF21,7,0.4433712121212117,0.2175780182939832,249.95182979850523
ENSG00000248528,LINC02058,7,0.42727272727272747,0.22449251689392008,8.483244294020153
ENSG00000067842,ATP2B3,7,0.42443181818181847,0.16897518950911594,150.15274966672436
ENSG00000164853,UNCX,7,0.4237689393939397,0.17140724336102728,48.77906133182719
ENSG00000176571,CNBD1,6,0.3847537878787893,0.07757664851717805,39.25915472985906
ENSG00000155052,CNTNAP5,6,0.4305871212121212,0.15389340355002978,37.30562674339767
ENSG00000253778,CNGB3-AS1,6,0.3857007575757589,0.08677251724261038,38.99048411326167
ENSG00000145242,EPHA5,6,0.40085227272727375,0.08001773990623096,123.48376829466767
ENSG00000227678,ENSG00000227678,6,0.4317234848484849,0.1902982324962969,8.784223184223185
ENSG00000164082,GRM2,6,0.428503787878788,0.20823345341787847,88.7182520653907
ENSG00000183092,BEGAIN,6,0.43910984848484824,0.2006358531910299,76.56901202277331
ENSG00000185559,DLK1,6,0.42471590909090934,0.19046318468448903,99.17057493005026
ENSG00000254115,ENSG00000254115,6,0.41941287878787925,0.16038064783860767,29.75407358551322
ENSG00000068650,ATP11A,6,0.4275568181818183,0.13759491597220805,855.0224297109058
ENSG00000106689,LHX2,6,0.43020833333333336,0.20406164788490114,99.17038333858794
ENSG00000077942,FBLN1,6,0.40501893939394046,0.09655042682858826,213.19257080638656
ENSG00000112139,MDGA1,6,0.4214015151515155,0.10625150861901148,180.1076512339282
ENSG00000119771,KLHL29,6,0.4329545454545454,0.16347325767358967,350.0473516679399
ENSG00000131378,RFTN1,5,0.41903409090909133,0.16066009173452422,176.7828717091875
ENSG00000170893,TRH,5,0.4313446969696969,0.1776032270045795,4.8543326255164985
ENSG00000165023,DIRAS2,5,0.41524621212121265,0.16013720484281907,2.0947552447552447
ENSG00000165124,SVEP1,5,0.42206439393939427,0.1601619196179184,0.6428571428571428
ENSG00000166136,NDUFB8,5,0.42348484848484874,0.18310128567168193,1.8850704850704854
ENSG00000236501,ENSG00000236501,5,0.38371212121212245,0.11822193058529565,2.5944312694152227
ENSG00000284700,ENSG00000284700,5,0.4146780303030309,0.17370341262206473,1.8269584502343126
ENSG00000100314,CABP7,5,0.42348484848484874,0.16978920835449218,3.6514067631714693
ENSG00000229847,EMX2OS,5,0.3341856060606063,0.044204002265991096,160.5527255795368
ENSG00000100285,NEFH,5,0.4320075757575757,0.21959359985426669,2.3163261287403167
ENSG00000175985,PLEKHD1,5,0.40160984848484965,0.11453886365275813,34.44386471594643
ENSG00000083838,ZNF446,5,0.41922348484848526,0.15298175061451336,4.3432539682539675
ENSG00000221946,FXYD7,5,0.33162878787878824,0.029587159142991745,5.3088235294117645
ENSG00000221866,PLXNA4,5,0.3775568181818194,0.055594866605515915,36.54857076617913
ENSG00000187098,MITF,5,0.4372159090909088,0.24177604437051647,1.1484731684960519
ENSG00000159248,GJD2,5,0.40255681818181926,0.10773531907274662,23.441306722070895
ENSG00000011677,GABRA3,5,0.38589015151515293,0.1197208463019786,1.6425324675324677
ENSG00000255041,ENSG00000255041,5,0.4035984848484859,0.12999079139361497,36.74320273222713
ENSG00000151079,KCNA6,5,0.4329545454545453,0.1903472236901023,0.5986848820128666
