source,native,name,p_value
GO:BP,GO:0007267,cell-cell signaling,1.9609681314976945e-07
GO:BP,GO:0048812,neuron projection morphogenesis,2.0249765867362464e-05
GO:BP,GO:0120039,plasma membrane bounded cell projection morphogenesis,3.006401242829703e-05
GO:BP,GO:0048858,cell projection morphogenesis,3.393295230060766e-05
GO:BP,GO:0065008,regulation of biological quality,9.513103265601908e-05
GO:BP,GO:0007399,nervous system development,9.621095680327328e-05
GO:BP,GO:0098916,anterograde trans-synaptic signaling,0.00013931690666156056
GO:BP,GO:0007268,chemical synaptic transmission,0.00013931690666156056
GO:BP,GO:0099537,trans-synaptic signaling,0.0001584305351242282
GO:BP,GO:0021537,telencephalon development,0.00018307956079717836
GO:BP,GO:0030900,forebrain development,0.00022683925690008264
GO:BP,GO:0099536,synaptic signaling,0.0002615064918796223
GO:BP,GO:0050808,synapse organization,0.0003102362621738654
GO:BP,GO:0030182,neuron differentiation,0.00038149656715107095
GO:BP,GO:0048667,cell morphogenesis involved in neuron differentiation,0.0008079175678680307
GO:BP,GO:0048699,generation of neurons,0.001178667225699191
GO:BP,GO:1990138,neuron projection extension,0.0012854457643057106
GO:BP,GO:0050804,modulation of chemical synaptic transmission,0.002122322591512335
GO:BP,GO:0048666,neuron development,0.0021346233097179913
GO:BP,GO:0099177,regulation of trans-synaptic signaling,0.0021752804755931585
GO:CC,GO:0045202,synapse,4.3455424225104787e-08
GO:CC,GO:0030054,cell junction,6.787433974974634e-08
GO:CC,GO:0043005,neuron projection,2.0467728617407798e-05
GO:CC,GO:0034702,monoatomic ion channel complex,0.0004327514534770867
GO:CC,GO:0030424,axon,0.000560529114671551
GO:CC,GO:1990351,transporter complex,0.0006233088993828942
GO:CC,GO:0071944,cell periphery,0.0006331944789520977
GO:CC,GO:0036477,somatodendritic compartment,0.0009696758214914855
GO:CC,GO:0043204,perikaryon,0.0012971030753650436
GO:CC,GO:0098794,postsynapse,0.001340978648630506
GO:CC,GO:0030425,dendrite,0.0016713846016222966
GO:CC,GO:0097447,dendritic tree,0.0017043386909861937
GO:CC,GO:1902495,transmembrane transporter complex,0.0017350812170836428
GO:CC,GO:0043025,neuronal cell body,0.002550924241073959
GO:CC,GO:0005886,plasma membrane,0.002803301859625292
GO:CC,GO:0097060,synaptic membrane,0.0050286887107004906
GO:CC,GO:0042995,cell projection,0.006253633881247371
GO:CC,GO:0045211,postsynaptic membrane,0.0066156080126788435
GO:CC,GO:0044297,cell body,0.009458855502821472
GO:CC,GO:0098981,cholinergic synapse,0.01117257192948912
GO:MF,GO:0015267,channel activity,0.00013274429051278575
GO:MF,GO:0022803,passive transmembrane transporter activity,0.00013274429051278575
GO:MF,GO:0046873,metal ion transmembrane transporter activity,0.0002074946407416188
GO:MF,GO:0005216,monoatomic ion channel activity,0.00024086635233292153
GO:MF,GO:0005261,monoatomic cation channel activity,0.00046995147477586145
GO:MF,GO:0008324,monoatomic cation transmembrane transporter activity,0.0005015262887552526
GO:MF,GO:0015075,monoatomic ion transmembrane transporter activity,0.0010262422365757966
GO:MF,GO:0022890,inorganic cation transmembrane transporter activity,0.0011552782838143638
GO:MF,GO:0015318,inorganic molecular entity transmembrane transporter activity,0.0020651178499672897
GO:MF,GO:0022857,transmembrane transporter activity,0.03026816127859883
GO:MF,GO:0005215,transporter activity,0.03048531529032628
GO:MF,GO:0022836,gated channel activity,0.04468496669203652
GO:MF,GO:0015079,potassium ion transmembrane transporter activity,0.04635221267526199
KEGG,KEGG:04080,Neuroactive ligand-receptor interaction,0.025233578476874675
