 ,names,degree,harmonic,eigenvector_centrality,betweenness
ENSG00000102710,SUPT20H,8,0.3282843633907461,1.0,1906.8333333333337
ENSG00000155097,ATP6V1C1,7,0.21904838660157802,0.0326186281909047,540.5
ENSG00000289349,ENSG00000289349,6,0.2853892266126309,0.09362518462006553,1752.8333333333337
ENSG00000124789,NUP153,5,0.2552899818857267,0.271600472669077,709.0
ENSG00000012983,MAP4K5,5,0.25772120905099627,0.0684286203687836,860.6666666666667
ENSG00000139613,SMARCC2,5,0.2616403395658714,0.13365466424781178,981.3333333333331
ENSG00000068885,IFT80,5,0.28821344140493094,0.5541292191040726,740.0
ENSG00000125779,PANK2,5,0.2970280310705843,0.5534995727698118,1533.3333333333337
ENSG00000119139,TJP2,5,0.24535246077799278,0.06947949780700181,658.0
ENSG00000123130,ACOT9,5,0.2729018912529553,0.4994968875362951,634.0
ENSG00000259240,MIR4713HG,5,0.267422323539345,0.0597966566149751,1249.3333333333335
ENSG00000088854,DNAAF9,4,0.27361955420466055,0.31561260931779717,699.3333333333331
ENSG00000116793,PHTF1,4,0.27948328267477207,0.46862499787948586,948.3333333333331
ENSG00000267313,KC6,4,0.23918017561634589,0.04650725847319037,369.0
ENSG00000143157,POGK,4,0.1888148199318409,0.005261725247598833,365.0
ENSG00000150433,TMEM218,4,0.21699184385354578,0.05550865668664695,276.0
ENSG00000235493,LINC01967,3,0.20764790764790736,0.01251010727297625,619.0
ENSG00000198780,FAM169A,3,0.17557359897785416,0.01930457911622028,0.5
ENSG00000004961,HCCS,3,0.21803483159866122,0.18434112685497628,185.0
ENSG00000257489,ENSG00000257489,3,0.22815771698750395,0.033639222972761104,614.6666666666666
ENSG00000255234,CCDC90B-AS1,3,0.25984925240244405,0.2281804962771197,790.3333333333331
ENSG00000138036,DYNC2LI1,3,0.17974168266721427,0.03404478947016177,185.0
ENSG00000078304,PPP2R5C,3,0.27001013171225946,0.26980197992745025,1109.666666666667
ENSG00000285155,ENSG00000285155,3,0.20989964527198546,0.04932573561847256,185.0
ENSG00000176371,ZSCAN2,2,0.1719708483006354,0.0041541801421716516,93.0
ENSG00000175390,EIF3F,2,0.2236203217586194,0.027892493432246004,609.0
ENSG00000168758,SEMA4C,2,0.1867531699978507,0.011170439151500776,93.0
ENSG00000183828,NUDT14,2,0.17025445004168405,0.015671300714348697,0.0
ENSG00000247903,TM7SF3-AS1,2,0.22631712259371817,0.030805798586538757,550.6666666666665
ENSG00000186417,GLDN,2,0.2076628749501087,0.019856431128674867,93.0
ENSG00000234352,ENSG00000234352,2,0.25363475177304956,0.10968845490801744,1052.0
ENSG00000166352,IFTAP,2,0.20547496238985563,0.09224890108517408,273.0
ENSG00000249249,TICAM2-AS1,2,0.22725008443093528,0.16911235862105228,234.5
ENSG00000250421,ENSG00000250421,2,0.21732100641675087,0.03108973202779742,93.0
ENSG00000259723,TSHZ2-AS1,2,0.21732100641675087,0.03108973202779745,93.0
ENSG00000267327,ENSG00000267327,2,0.2292004390408645,0.032033423240262794,688.0
ENSG00000280441,ENSG00000280441,2,0.21215383316447106,0.03239243961568135,202.5
ENSG00000283782,ENSG00000283782,2,0.23969942586963872,0.038700553740974475,611.3333333333334
ENSG00000167995,BEST1,2,0.15691111488983836,0.0017472395767824886,93.0
ENSG00000291087,CRYBB2P1,2,0.22394039175954036,0.18587447041104307,184.0
ENSG00000112033,PPARD,2,0.2001558134536854,0.09018925781744216,93.0
ENSG00000105865,DUS4L,2,0.1828478554542382,0.035155018478440776,93.0
ENSG00000166233,ARIH1,2,0.24012580209388731,0.33206590891073445,93.0
ENSG00000112357,PEX7,2,0.18629724294617905,0.06172257496034438,93.0
ENSG00000149016,TUT1,2,0.21765873015872986,0.10586759295393712,184.0
ENSG00000105771,SMG9,2,0.21066784869976324,0.06081755061611337,211.0
ENSG00000136710,VMA22,2,0.17025445004168405,0.015671300714348697,0.0
ENSG00000104687,GSR,2,0.24127828436339083,0.11591012784568167,300.33333333333337
ENSG00000260995,ENSG00000260995,1,0.20385043443554066,0.15075659491066118,0.0
ENSG00000258657,GZMH-AS1,1,0.21418861870989497,0.167245555071779,0.0
ENSG00000259113,ENSG00000259113,1,0.13136745051638676,0.0005273464072781328,0.0
ENSG00000259347,SMAD3-DT,1,0.1957152481088649,0.04033923449515728,0.0
ENSG00000259519,ENSG00000259519,1,0.1498189163082781,0.0015880775265608195,0.0
ENSG00000259678,ENSG00000259678,1,0.20057067636854842,0.018047640662547052,0.0
ENSG00000260425,ENSG00000260425,1,0.15442149458106905,0.003371427154317594,0.0
ENSG00000260473,ENSG00000260473,1,0.18660234564489853,0.020970085633867402,0.0
ENSG00000166595,CIAO2B,1,0.19306361487212514,0.08197360875995627,0.0
ENSG00000257267,ZNF271P,1,0.19721377912867244,0.02065291307842742,0.0
ENSG00000091622,PITPNM3,1,0.23303360351232694,0.3018168854950205,0.0
ENSG00000083817,ZNF416,1,0.23303360351232694,0.3018168854950205,0.0
ENSG00000268643,ENSG00000268643,1,0.1498189163082781,0.0015880775265608195,0.0
ENSG00000280169,ENSG00000280169,1,0.16493530110551385,0.009844852769699023,0.0
ENSG00000076351,SLC46A1,1,0.14678819997968942,0.010275292325217879,0.0
ENSG00000283341,ENSG00000283341,1,0.21159658899020567,0.14143893732509713,0.0
ENSG00000027869,SH2D2A,1,0.16670206271270097,0.014887339899118187,0.0
ENSG00000023516,AKAP11,1,0.21876515919069103,0.16705551717620912,0.0
ENSG00000287676,ENSG00000287676,1,0.19306361487212514,0.08197360875995627,0.0
ENSG00000288993,ENSG00000288993,1,0.14308132765579584,0.0012538017122955172,0.0
ENSG00000023191,RNH1,1,0.17441589143716782,0.009383406091504624,0.0
ENSG00000261221,ZNF865,1,0.18660234564489853,0.020970085633867402,0.0
ENSG00000251246,EFNA4-EFNA3,1,0.1728846212888765,0.05563726477601141,0.0
ENSG00000254087,LYN,1,0.18660234564489853,0.020970085633867402,0.0
ENSG00000249894,ENSG00000249894,1,0.17441589143716782,0.009383406091504605,0.0
ENSG00000158887,MPZ,1,0.21159658899020567,0.14143893732509713,0.0
ENSG00000174943,KCTD13,1,0.18465314236590807,0.01403667590529023,0.0
ENSG00000174944,P2RY14,1,0.15252909029504771,0.0106103781866829,0.0
ENSG00000149547,EI24,1,0.21418861870989497,0.167245555071779,0.0
ENSG00000148343,MIGA2,1,0.18465314236590807,0.01403667590529023,0.0
ENSG00000138496,PARP9,1,0.16936163718078603,0.01675344987917615,0.0
ENSG00000137760,ALKBH8,1,0.14678819997968942,0.010275292325217879,0.0
ENSG00000198155,ZNF876P,1,0.1679845568143439,0.005993006200303056,0.0
ENSG00000198342,ZNF442,1,0.16936163718078603,0.01675344987917615,0.0
ENSG00000227359,LINC02936,1,0.16670206271270097,0.014887339899118187,0.0
ENSG00000230454,LINC03143,1,0.21876515919069103,0.16705551717620912,0.0
ENSG00000233340,ENSG00000233340,1,0.16272040607146987,0.027220640899567817,0.0
ENSG00000129151,BBOX1,1,0.20385043443554066,0.15075659491066118,0.0
ENSG00000235194,PPP1R3E,1,0.19926928863099047,0.0688687267170684,0.0
ENSG00000123146,ADGRE5,1,0.19721377912867244,0.02065291307842742,0.0
ENSG00000240038,AMY2B,1,0.16936163718078603,0.01675344987917615,0.0
ENSG00000241563,CORT,1,0.15466020386233154,0.018628915339264102,0.0
ENSG00000116922,AIRIM,1,0.1728846212888765,0.05563726477601141,0.0
ENSG00000248318,SNTB1-AS2,1,0.23303360351232694,0.3018168854950205,0.0
ENSG00000248643,RBM14-RBM4,1,0.18923543950139682,0.10022309840651107,0.0
ENSG00000115289,PCGF1,1,0.16493530110551385,0.009844852769699023,0.0
ENSG00000176809,LRRC37A3,1,0.16493530110551385,0.009844852769699023,0.0
