 ,names,degree,harmonic,eigenvector_centrality,betweenness
ENSG00000162599,NFIA,27,0.5500000000000007,1.0,3815.0753191253184
ENSG00000243620,ENSG00000243620,23,0.49271708683473464,0.9157174989660942,1158.654965867466
ENSG00000147862,NFIB,13,0.4401960784313735,0.5586081496911824,639.480463980464
ENSG00000255248,MIR100HG,12,0.43487394957983283,0.5426305955267507,568.417185592186
ENSG00000112419,PHACTR2,9,0.4018207282913169,0.3860017379001394,392.12291597291573
ENSG00000242808,SOX2-OT,9,0.4180672268907569,0.40090412714838486,517.0203601953602
ENSG00000215386,MIR99AHG,8,0.4145658263305328,0.3709538028829548,401.4852314352315
ENSG00000185942,NKAIN3,8,0.42100840336134526,0.21159827875424947,1043.6534257409253
ENSG00000286757,ENSG00000286757,8,0.40308123249299754,0.3906090109005715,174.24967532467525
ENSG00000151952,TMEM132D,8,0.40168067226890786,0.32682397982787065,660.5291430791433
ENSG00000164199,ADGRV1,8,0.3938375350140058,0.19536497512599857,880.5120296370297
ENSG00000183715,OPCML,7,0.39103641456582655,0.2409319739423315,547.7010989010989
ENSG00000183049,CAMK1D,6,0.3398559423769509,0.1061935318964262,323.32661782661785
ENSG00000152092,ASTN1,6,0.401680672268908,0.34159265940745376,294.9554334554334
ENSG00000152977,ZIC1,6,0.3836134453781514,0.3746762715483059,23.561281773781776
ENSG00000187391,MAGI2,6,0.3376150460184074,0.04294343616786155,475.83286297036307
ENSG00000131914,LIN28A,6,0.39453781512605074,0.326234939883638,285.2445054945056
ENSG00000151322,NPAS3,5,0.3411164465786314,0.10983228150382555,365.95238095238096
ENSG00000148200,NR6A1,5,0.33985594237695077,0.11443080338762224,243.55734126984126
ENSG00000178764,ZHX2,5,0.37913165266106447,0.17198670097511584,826.8071428571426
ENSG00000139219,COL2A1,5,0.37352941176470583,0.2321878335526276,235.0
ENSG00000162849,KIF26B,5,0.31982793117246927,0.04451588901605608,191.31312576312573
ENSG00000144218,AFF3,5,0.3913165266106444,0.2277208714226967,250.5030525030525
ENSG00000144730,IL17RD,5,0.35924369747899154,0.3045444267633109,40.0452380952381
ENSG00000113448,PDE4D,5,0.3423769507803121,0.2190349597792976,235.0
ENSG00000163637,PRICKLE2,5,0.3703081232492996,0.16458197856091775,316.5155677655677
ENSG00000198846,TOX,5,0.3320128051220489,0.05981826183329225,220.4608669108669
ENSG00000169604,ANTXR1,4,0.3808123249299722,0.3202789090714759,39.310173160173164
ENSG00000178662,CSRNP3,4,0.32360944377751116,0.0835672541364704,129.93064713064715
ENSG00000145934,TENM2,4,0.3672268907563023,0.21378417581479706,120.20476190476191
ENSG00000043355,ZIC2,4,0.37661064425770313,0.3201607750191122,1.0
ENSG00000169946,ZFPM2,4,0.35568227290916354,0.17498223042056665,41.31448412698412
ENSG00000198947,DMD,4,0.3531612645058022,0.23240757471442872,50.7836385836386
ENSG00000169855,ROBO1,4,0.26431572629051614,0.007863081347339748,235.0
ENSG00000137968,SLC44A5,4,0.28888555422168843,0.020755874281827486,153.08333333333334
ENSG00000065135,GNAI3,4,0.2896358543417367,0.02150121958783087,465.0
ENSG00000185737,NRG3,4,0.320528211284514,0.039135533377470035,261.9665445665446
ENSG00000099250,NRP1,4,0.3711484593837534,0.2026656216066342,215.51929181929174
ENSG00000118495,PLAGL1,4,0.3568627450980391,0.2210236646287454,14.899999999999999
ENSG00000116117,PARD3B,4,0.38305322128851554,0.30912695940902696,119.86190476190482
ENSG00000011201,ANOS1,3,0.2863545418167266,0.029670372211964984,235.0
ENSG00000114861,FOXP1,3,0.3383153261304522,0.11839152539353415,144.73162393162394
ENSG00000174963,ZIC4,3,0.3310324129651862,0.2010880498099167,0.0
ENSG00000197381,ADARB1,3,0.28915566226490597,0.024285696111238046,185.12759740259742
ENSG00000102780,DGKH,3,0.3346738695478192,0.18205535547454801,43.83571428571429
ENSG00000187772,LIN28B,3,0.34761904761904755,0.24127610149074324,0.0
ENSG00000102935,ZNF423,3,0.36386554621848716,0.123966724128925,339.5811147186147
ENSG00000104447,TRPS1,3,0.3383153261304522,0.11839152539353415,144.73162393162397
ENSG00000134871,COL4A2,3,0.2930772308923571,0.06355019440842954,120.09166666666665
ENSG00000118922,KLF12,3,0.2972789115646261,0.0209070506662647,115.1587121212121
ENSG00000127928,GNGT1,3,0.3047018807523011,0.0528350857234976,93.5322344322344
ENSG00000137177,KIF13A,3,0.35840336134453754,0.16098648917132782,234.0
ENSG00000176204,LRRTM4,3,0.3227691076430573,0.09272585358230746,79.33419913419914
ENSG00000241073,MFSD14A-AS1,2,0.285094037615046,0.024476634000318777,44.80109890109889
ENSG00000228544,CCDC183-AS1,2,0.2733293317326929,0.015397236239940628,56.20573593073592
ENSG00000182600,SNORC,2,0.24794917967186866,0.009248326724139616,10.333333333333332
ENSG00000225472,NFIB-AS1,2,0.3057422969187678,0.09106651085542049,0.0
ENSG00000163618,CADPS,2,0.28285314125650246,0.048509146315005254,0.0
ENSG00000198589,LRBA,2,0.28145258103241283,0.023709594607463382,118.0
ENSG00000171798,KNDC1,2,0.2933573429371749,0.0486539325947081,118.0
ENSG00000150625,GPM6A,2,0.2555522208883552,0.013329302591669923,118.0
ENSG00000254319,LINC03021,2,0.352521008403361,0.18644673090631406,0.0
ENSG00000146701,MDH2,2,0.23057222889155662,0.004815630882674858,234.0
ENSG00000086991,NOX4,2,0.2715086034413765,0.019973754194460534,118.0
ENSG00000090989,EXOC1,2,0.23322328931572622,0.0047470257428845345,9.333333333333334
ENSG00000102898,NUTF2,2,0.192096838735494,0.0005844274590865837,118.0
ENSG00000138764,CCNG2,2,0.26688675470188067,0.019537403739177353,118.0
ENSG00000139173,TMEM117,2,0.30420168067226916,0.06780726561853748,234.0
ENSG00000137563,GGH,2,0.2266706682673069,0.002609399149795102,117.99999999999999
