 ,names,degree,harmonic,eigenvector_centrality,betweenness
ENSG00000066739,ATG2B,6,0.2423816762947198,0.4314324405040686,1765.0
ENSG00000253710,ALG11,5,0.25537643515904396,0.5231696032349424,1814.883333333334
ENSG00000155970,MICU3,5,0.22274807318285583,0.18980353591248278,1020.6666666666667
ENSG00000047579,DTNBP1,5,0.2503005207353034,0.8404211121604762,1066.466666666667
ENSG00000163738,MTHFD2L,5,0.25964458247066957,0.7251166250871748,1990.083333333333
ENSG00000120992,LYPLA1,5,0.21710938819634465,0.0947369023338765,800.8666666666667
ENSG00000089335,ZNF302,5,0.26461007591442376,0.9120361136283351,2099.75
ENSG00000089006,SNX5,5,0.26321632473806394,0.7736424574376404,2030.6000000000001
ENSG00000088448,ANKRD10,4,0.22040811845159672,0.6088790592613735,543.6666666666667
ENSG00000119471,HSDL2,4,0.21055314250966414,0.10858688676280669,1073.9999999999998
ENSG00000146872,TLK2,4,0.22074910596649724,0.14471531790571085,572.7833333333332
ENSG00000107651,SEC23IP,4,0.26811249137336113,1.0,2339.2666666666664
ENSG00000101019,UQCC1,4,0.2149116342594604,0.15529704569350025,587.8333333333334
ENSG00000003402,CFLAR,4,0.18940320549016182,0.05698166360772568,767.0
ENSG00000177425,PAWR,4,0.20729434816391323,0.22220288478648317,665.0
ENSG00000123352,SPATS2,4,0.24215697346132137,0.2906736506120879,1431.35
ENSG00000160062,ZBTB8A,4,0.16913327011153076,0.028054702540070815,449.0
ENSG00000267787,ENSG00000267787,4,0.2090927912667042,0.11856479287342592,399.8333333333334
ENSG00000118496,FBXO30,3,0.21166698036263246,0.3803332154580923,227.0
ENSG00000124784,RIOK1,3,0.18414841197449863,0.2539120183659163,227.0
ENSG00000125107,CNOT1,3,0.17396895375156224,0.09266205185526945,227.0
ENSG00000159459,UBR1,3,0.22370631783675266,0.24504759832398862,527.4499999999999
ENSG00000164603,SAMTOR,3,0.23700169395821571,0.2843924450832553,1436.4000000000005
ENSG00000138069,RAB1A,3,0.22682884748102142,0.10259126063568796,1418.1833333333336
ENSG00000151694,ADAM17,3,0.22846445824706704,0.10197861648147712,1265.95
ENSG00000119402,FBXW2,3,0.25380356358617234,0.48991615096270774,2250.5166666666664
ENSG00000166266,CUL5,3,0.1730165727991813,0.06975857958467305,447.0
ENSG00000237945,LINC00649,3,0.21411098563272474,0.3626302534234406,540.7333333333336
ENSG00000115364,MRPL19,3,0.20115032310684464,0.12323831797327886,338.0
ENSG00000096746,HNRNPH3,3,0.19445479641131785,0.043595488399583555,447.0
ENSG00000185963,BICD2,3,0.19979327435849148,0.08903802377097919,461.40000000000026
ENSG00000247199,FBXO38-DT,3,0.23227743271221538,0.16764424664418923,1315.2666666666664
ENSG00000180957,PITPNB,3,0.21770217705000305,0.06404132718891212,955.4166666666663
ENSG00000085365,SCAMP1,3,0.214693832737311,0.3348205143061622,296.6166666666667
ENSG00000102910,LONP2,3,0.1790516970951752,0.11471114593754964,227.0
ENSG00000104731,KLHDC4,3,0.1975054896794025,0.041537990155393875,586.1666666666667
ENSG00000110429,FBXO3,3,0.21166698036263246,0.3803332154580923,227.0
ENSG00000251432,LINC02615,2,0.20279534475186622,0.2660459636952755,114.0
ENSG00000179598,PLD6,2,0.21913764978982372,0.5269708179492744,201.38333333333316
ENSG00000254535,PABPC4L,2,0.19200900548726602,0.2376467461388593,193.13333333333333
ENSG00000183826,BTBD9,2,0.1320345873223112,0.009528247194504801,114.0
ENSG00000263603,ENSG00000263603,2,0.16779732344949716,0.04521625340674553,114.0
ENSG00000245275,SAP30L-AS1,2,0.15154888589671178,0.012940008659195342,114.0
ENSG00000169251,NMD3,2,0.19156857635118482,0.04917176883415822,462.50000000000017
ENSG00000204954,UQCC6,2,0.17462272027489398,0.05697863040388761,114.0
ENSG00000213918,DNASE1,2,0.18041480258871534,0.138921364134623,86.2
ENSG00000151327,FAM177A1,2,0.19541029019289868,0.16415966152623548,550.0
ENSG00000002726,AOC1,2,0.1412136449796297,0.010293296437052452,114.0
ENSG00000270099,ENSG00000270099,2,0.18909028169897713,0.11667321107557432,182.15
ENSG00000279317,ENSG00000279317,2,0.193179308614091,0.10664843257264967,114.0
ENSG00000087470,DNM1L,2,0.14956795619839097,0.02596953681503411,226.0
ENSG00000100813,ACIN1,2,0.16603203559725288,0.08931620451634699,31.11666666666667
ENSG00000283415,ENSG00000283415,2,0.20714317083882278,0.27507644212647875,336.0
ENSG00000068394,GPKOW,2,0.1970503168329252,0.1479390263082637,420.2333333333335
ENSG00000053702,NRIP2,2,0.20012547838634767,0.3190848088625972,147.38333333333333
ENSG00000119725,ZNF410,2,0.16817185230228693,0.08152644495191816,114.0
ENSG00000120318,ARAP3,2,0.20556339795470224,0.28385013668640385,114.0
ENSG00000021776,AQR,2,0.19939027156418432,0.08189589723889085,302.26666666666677
