 ,names,degree,harmonic,eigenvector_centrality,betweenness
ENSG00000143924,EML4,6,0.27373090745732265,0.840138672252571,2164.2666666666664
ENSG00000062598,ELMO2,6,0.21065268588853467,0.2112581745674757,614.0
ENSG00000135299,ANKRD6,6,0.23722773557679222,0.02661160999775663,1370.25
ENSG00000154447,SH3RF1,6,0.2283250292684255,0.6409670941273808,869.25
ENSG00000166197,NOLC1,5,0.26622866127583106,0.1336380021949813,1755.8833333333334
ENSG00000146676,PURB,5,0.2625,0.0872275148640138,1609.2166666666667
ENSG00000115947,ORC4,5,0.22178898145879272,0.20140601133212546,429.9
ENSG00000006831,ADIPOR2,5,0.2505401045495386,0.9657636110909622,1058.9666666666667
ENSG00000131504,DIAPH1,5,0.2478518337008903,0.9999999999999999,1151.55
ENSG00000143971,ETAA1,4,0.17828994904466566,0.0056841589694309694,312.0
ENSG00000110713,NUP98,4,0.2103256282501563,0.0357891751724439,341.1666666666667
ENSG00000272391,POM121C,4,0.23727912548667277,0.03129249647739791,1295.25
ENSG00000155621,C9orf85,4,0.20453626562117114,0.012683612715488091,609.0
ENSG00000167632,TRAPPC9,4,0.25397199760407313,0.05306720543993691,1590.7500000000005
ENSG00000131791,PRKAB2,4,0.21923650249121948,0.5575755792564185,384.0833333333335
ENSG00000168906,MAT2A,4,0.25933662773285426,0.14103071132685377,1439.0333333333338
ENSG00000279170,TSTD3,4,0.22882973944294693,0.04250125226954215,489.3333333333334
ENSG00000140386,SCAPER,4,0.23174228811021272,0.033311758107884615,612.0
ENSG00000140400,MAN2C1,4,0.18999098385890817,0.04005990466183818,598.6666666666666
ENSG00000150459,SAP18,4,0.2256456070135315,0.41973209789208926,581.7833333333332
ENSG00000143850,PLEKHA6,4,0.22675950883498067,0.03175317404305988,543.3333333333334
ENSG00000122783,CYREN,4,0.24417864630128783,0.07646604195658663,879.2
ENSG00000213593,TMX2,3,0.2660227613057803,0.20106628814243432,2227.933333333333
ENSG00000147586,MRPS28,3,0.21861335729260237,0.035398677970962744,437.30000000000007
ENSG00000165006,UBAP1,3,0.20413875956328767,0.01540494555283463,623.5833333333334
ENSG00000237004,ZNRF2P1,3,0.21472882463448487,0.2597959441594859,275.73333333333323
ENSG00000114573,ATP6V1A,3,0.1872869269095682,0.1648426262688339,209.0
ENSG00000169515,CCDC8,3,0.23712291377385725,0.4784866958973556,671.8666666666668
ENSG00000170248,PDCD6IP,3,0.2236716899452748,0.06255851078862705,496.1666666666666
ENSG00000100664,EIF5,3,0.1989085599934655,0.3927329529875846,209.0
ENSG00000018610,STEEP1,3,0.18953449590242033,0.02383551400276696,225.0
ENSG00000117298,ECE1,3,0.16403182771107275,0.0036255729454375977,209.0
ENSG00000176473,WDR25,3,0.18722705491573394,0.009231649439796784,364.16666666666663
ENSG00000179454,KLHL28,3,0.25425651392632515,0.36391486273770446,1801.1833333333338
