 ,names,degree,harmonic,eigenvector_centrality,betweenness
ENSG00000165966,PDZRN4,89,0.604220085470087,1.0,18238.13884320102
ENSG00000163082,SGPP2,60,0.5295940170940195,0.7567827504348666,5769.204202298718
ENSG00000291155,CT75,50,0.5120726495726516,0.6451313437537581,3601.426981458282
ENSG00000009709,PAX7,49,0.5050747863247878,0.5947039714444027,3910.5328185927556
ENSG00000255690,TRIL,39,0.4839743589743593,0.28878627860116185,3948.314335659993
ENSG00000134853,PDGFRA,29,0.4628739316239309,0.44534130704362934,1297.2517810601435
ENSG00000179603,GRM8,26,0.44300213675213485,0.2729364011956865,3079.797868255411
ENSG00000153234,NR4A2,24,0.44807692307692154,0.28173331098236426,2213.011772572202
ENSG00000154162,CDH12,23,0.4423076923076904,0.3372645680320334,1097.0616772759065
ENSG00000272568,CPVL-AS2,23,0.45753205128205054,0.2737256022294846,1858.8159197939513
ENSG00000149654,CDH22,23,0.4497863247863234,0.16659377602429795,2428.5280216621622
ENSG00000261210,CLEC19A,22,0.4452457264957248,0.30134046235002176,1461.290864915217
ENSG00000257239,ENSG00000257239,21,0.4370726495726474,0.18795830842728586,1430.2093415064219
ENSG00000250634,LINC01182,21,0.4468482905982891,0.28607904800727896,1846.3559411492306
ENSG00000140287,HDC,19,0.3960470085470068,0.10686977266530491,1166.9512878936537
ENSG00000228252,COL6A4P2,18,0.41216422466422287,0.15365318664703068,891.962381233009
ENSG00000237928,NFIA-AS2,18,0.43413461538461334,0.21628680919785667,839.5620248868399
ENSG00000154330,PGM5,18,0.4013354700854681,0.16064391836529054,1329.622168608185
ENSG00000228340,MIR646HG,15,0.4192307692307671,0.2503322564335337,821.3444119635511
ENSG00000233381,AK4P3,15,0.4210470085470064,0.2762003791897859,472.6052737412983
ENSG00000123892,RAB38,14,0.41543803418803193,0.2551568062370168,896.9452248667682
ENSG00000116016,EPAS1,13,0.4223824786324764,0.21103606588006255,930.9351455006184
ENSG00000135960,EDAR,13,0.4134081196581175,0.119260941812476,783.3821408129935
ENSG00000288581,ENSG00000288581,13,0.36681166056165987,0.07531695969334974,520.5539621778992
ENSG00000168702,LRP1B,12,0.4051282051282029,0.11324463645289692,2294.6214632635397
ENSG00000118271,TTR,12,0.3746642246642235,0.07932474648073397,466.42602731132945
ENSG00000285798,ENSG00000285798,12,0.3431623931623934,0.05336643815213318,338.7081315747123
ENSG00000150630,VEGFC,12,0.410096153846152,0.216310826481445,353.9150616371372
ENSG00000132938,MTUS2,11,0.3915064102564084,0.13904895577488668,859.4234832572612
ENSG00000288658,RNF228,11,0.409027777777776,0.25161966183161394,216.43993383544674
ENSG00000232973,CYP1B1-AS1,11,0.3638888888888882,0.05864612366842111,493.7045382096509
ENSG00000007001,UPP2,11,0.41891025641025426,0.199131013096879,678.8943366425273
ENSG00000255015,ENSG00000255015,10,0.3766559829059817,0.07203001223879596,538.8448236009324
ENSG00000136542,GALNT5,10,0.3522817460317458,0.04182831042808994,446.7319196720446
ENSG00000121898,CPXM2,10,0.3503586691086689,0.06008157597342621,662.4321608782233
ENSG00000235056,ENSG00000235056,10,0.41693376068375854,0.1652119354657759,572.0449939820475
ENSG00000049540,ELN,10,0.36221764346764274,0.05606374796798423,521.6027811202105
ENSG00000249988,ENSG00000249988,10,0.41399572649572436,0.20674950270579942,619.0357886049815
ENSG00000185053,SGCZ,10,0.3427884615384616,0.029427927661003033,640.2717402726614
ENSG00000266877,ENSG00000266877,10,0.3997863247863228,0.1438469615377331,367.03513826960443
ENSG00000160179,ABCG1,10,0.4035637973137956,0.1328707726703628,744.5937291867235
ENSG00000158270,COLEC12,10,0.40235042735042537,0.21498444836337088,455.03885738953204
ENSG00000205835,GMNC,10,0.3430555555555557,0.03890001785957599,1007.6166883455346
ENSG00000234807,JUN-DT,9,0.3691620879120869,0.06322279071864047,633.6503003536991
ENSG00000285835,ENSG00000285835,9,0.40849358974358796,0.22180941507768223,285.77108612052115
ENSG00000123119,NECAB1,9,0.41399572649572436,0.1694258513172999,276.0634939084248
ENSG00000021645,NRXN3,9,0.3161858974358982,0.02204493552716855,2836.11284381857
ENSG00000254180,ENSG00000254180,9,0.41009615384615206,0.22068567577144602,425.28261057181373
ENSG00000157445,CACNA2D3,9,0.40101495726495506,0.10217103202264219,1737.7117251221266
ENSG00000079101,CLUL1,8,0.4047542735042715,0.15822434119368134,500.11934772396455
ENSG00000257228,PDZRN4-AS1,8,0.3987713675213654,0.13280281431383875,147.68930799895878
ENSG00000010932,FMO1,8,0.37429029304029177,0.09669272413999115,158.6164524605475
ENSG00000248698,LINC01085,8,0.3785637973137959,0.09815440589792399,329.54662606797683
ENSG00000169507,SLC38A11,8,0.4030448717948698,0.17819117491532818,152.38223526730715
ENSG00000143473,KCNH1,8,0.4018162393162373,0.14125648247496345,666.1812137405567
ENSG00000236671,PRKG1-AS1,8,0.356501831501831,0.06146054990561673,99.02371112269282
ENSG00000164188,RANBP3L,8,0.3478632478632478,0.04104500467859713,89.72325030975475
ENSG00000078098,FAP,8,0.3243437118437124,0.03331582758579024,454.70101327781765
ENSG00000282440,ENSG00000282440,7,0.34795482295482283,0.0870332090375804,77.23471612547496
ENSG00000135127,BICDL1,7,0.4053418803418783,0.20186789116025106,180.0023622054185
ENSG00000153162,BMP6,7,0.3986645299145276,0.11935909924291264,426.22969805708385
ENSG00000156475,PPP2R2B,7,0.3276709401709407,0.04429356547536381,209.45344581917425
ENSG00000255102,ENSG00000255102,7,0.4070512820512801,0.1278114642856519,216.06147318872962
ENSG00000124813,RUNX2,7,0.3621794871794864,0.06883920137823614,152.5529599022281
ENSG00000111554,MDM1,7,0.39770299145298926,0.13653267554266427,401.8656615799462
ENSG00000104081,BMF,7,0.4004807692307673,0.18966223510862498,162.5467461878979
ENSG00000104313,EYA1,7,0.39310897435897235,0.11244929225582943,761.9275883319199
ENSG00000166926,MS4A6E,7,0.35372405372405324,0.0504737900758032,161.5345773191093
