 ,names,degree,harmonic,eigenvector_centrality,betweenness
ENSG00000245526,MIR9-2HG,40,0.47042428345745757,1.0,5998.242062403561
ENSG00000245864,MEF2C-AS2,30,0.40214398555630904,0.8510760060039563,1627.2322963444524
ENSG00000154764,WNT7A,29,0.4125253893026413,0.05060484740968425,2355.6983677085805
ENSG00000271904,ENSG00000271904,22,0.3871360866621541,0.6861701712996674,661.2212284483132
ENSG00000178031,ADAMTSL1,19,0.449763033175354,0.23435844579062634,5794.366897983205
ENSG00000125285,SOX21,18,0.4132362897765741,0.07419868824710717,2874.7467640473487
ENSG00000168309,FAM107A,17,0.3728334461746795,0.0409940285848318,748.2847312956465
ENSG00000112333,NR2E1,16,0.3768223877228628,0.039698016604432236,932.1588975387648
ENSG00000256717,LINC02698,15,0.35731211916046146,0.02482482100296092,559.1913931962173
ENSG00000164136,IL15,14,0.35226246896863134,0.4944345764880751,451.820452212614
ENSG00000188064,WNT7B,14,0.41232227488151657,0.38349238291930393,3498.524530328717
ENSG00000127241,MASP1,13,0.356245768449561,0.49550454604838573,275.3277451747003
ENSG00000238230,LINC00391,12,0.37141164522681236,0.04138406747374708,1120.2763035149596
ENSG00000139304,PTPRQ,12,0.3411645226811117,0.02156108302052648,509.3390063041745
ENSG00000156925,ZIC3,12,0.34507447528774665,0.47728259233633974,159.02553428783864
ENSG00000227640,SOX21-AS1,12,0.41947641615888,0.1823990843237709,3093.9184277836475
ENSG00000103489,XYLT1,12,0.38981042654028497,0.04889538895578298,1675.3646599175881
ENSG00000140937,CDH11,11,0.3828593996840451,0.05134792190279297,2719.0806828492005
ENSG00000068078,FGFR3,11,0.3456217558113304,0.019254660402933985,332.19895546110723
ENSG00000233290,ENSG00000233290,11,0.35592981268336826,0.2761840729341081,820.1062254637588
ENSG00000164398,ACSL6,11,0.35206499661476093,0.4016485074727152,353.86339999908654
ENSG00000198010,DLGAP2,10,0.33162942902279546,0.016301740523896355,825.4519703170187
ENSG00000230316,FEZF1-AS1,10,0.3705371248025288,0.14377691484443778,1080.0008203155924
ENSG00000125462,MIR9-1HG,9,0.3417964342134971,0.32413116218490157,217.26176240733
ENSG00000286973,ENSG00000286973,9,0.3295418641390215,0.011419553782787337,504.26370886532175
ENSG00000080224,EPHA6,9,0.33488490182803105,0.35254866550199676,39.575550134042444
ENSG00000198797,BRINP2,8,0.3276122771383443,0.1561297059978413,310.59698646721824
ENSG00000127084,FGD3,8,0.3394211238997978,0.02305027413136398,409.2251489890365
ENSG00000260232,PWRN4,8,0.31532385466034824,0.0077619217265955925,516.6659684563932
ENSG00000176907,TCIM,8,0.3230704129993238,0.01919508251749831,108.34081483689954
ENSG00000119681,LTBP2,8,0.3230704129993239,0.01092637809729649,166.61306643429788
ENSG00000162692,VCAM1,8,0.3217670954637787,0.007959154834027742,683.9057664049419
ENSG00000148053,NTRK2,8,0.3497291807718358,0.02274928395433294,1050.8146441705114
ENSG00000128610,FEZF1,7,0.34274430151207513,0.25148948188288955,237.04063847784383
ENSG00000172572,PDE3A,7,0.3598397652900034,0.05484575627004721,454.67396195212024
ENSG00000167614,TTYH1,7,0.3291130670277598,0.011879573985908148,597.9764229875416
ENSG00000186340,THBS2,7,0.3115041751297683,0.20047599018593656,224.10304930368292
ENSG00000231107,LINC01508,7,0.3359117580681573,0.3033179883713482,41.776431717988125
ENSG00000286387,ENSG00000286387,7,0.32848679756262805,0.3373143175299335,4.112518037518038
